PMID,NCTID,CombnID,DLT_Name,Grade,Duration,DLT_Exculsion,Comments
23349317,NA,943,peripheral neuropathy,2,>7 days,NA,NA
23349317,NA,943,peripheral neuropathy,>=3,NA,NA,NA
23053259,NA,944,any non-hematological toxicity,3 or 4,NA,FALSE,NA
23053259,NA,944,an absolute neutrophil count (ANC)<0.5 x 109/L,NA,>7 days,NA,NA
23053259,NA,944,febrile neutropenia defined as ANC <1.0 x 109/L and fever at least 38.5 C,NA,NA,NA,NA
23053259,NA,944,thrombocytopenia,4,NA,NA,NA
23053259,NA,944,treatment delay for toxicity lasting more than 4 weeks,NA,NA,NA,NA
27595901,"JapicCTI-101,233",945,neutropenia,4,>=5 days,NA,NA
27595901,"JapicCTI-101,233",945,thrombocytopenia,4,NA,NA,NA
27595901,"JapicCTI-101,233",945,non-hematologic toxicities,>=3,NA,NA,NA
19034451,NA,946,neutropenia on retreatment day,3,NA,NA,NA
19034451,NA,946,febrile neutropenia,4,NA,NA,NA
19034451,NA,946,a drug-related non-hematologic toxicity,3 or 4,NA,FALSE,NA
19034451,NA,946,motor or sensory neuropathy,>=2,NA,NA,NA
19034451,NA,946,Treatment delay longer than 2 weeks due to drug-related toxicity and death,NA,NA,NA,NA
24496920,NCT00736619,947,neutropenia (absolute neutrophil count [ANC] < 500/mm3),4,>7 days,NA,NA
24496920,NCT00736619,947,neutropenia accompanied by fever,4,NA,NA,NA
24496920,NCT00736619,947,thrombocytopenia,4,NA,NA,NA
24496920,NCT00736619,947,any other toxicity requiring radiotherapy treatment delay of ≥7 calendar days,3,NA,FALSE,NA
24496920,NCT00736619,947,toxicity,3,NA,FALSE,NA
22421191,NA,948,febrile neutropenia,3 or 4,NA,NA,NA
22421191,NA,948,thrombocytopenia with bleeding,3 or 4,NA,NA,NA
22421191,NA,948,neurologic toxicity,3 or 4,NA,NA,NA
22421191,NA,948,nonhematologic toxicities,3 or 4,NA,FALSE,NA
22421191,NA,948,neutropenia,4,>7 days,NA,NA
22421191,NA,948,thrombocytopenia,4,NA,NA,NA
22421191,NA,948,increased liver transaminases,4,NA,NA,NA
28317088,NCT01954355,949,absolute neutrophil count <0.5 × 109/L,NA,≥7 ± 1 days,NA,NA
28317088,NCT01954355,949,febrile neutropenia,NA,NA,NA,NA
28317088,NCT01954355,949,platelets <25 × 109/L or <50 × 109/L requiring transfusion,NA,NA,NA,NA
28317088,NCT01954355,949,event that persisted despite adequate medical intervention,>=3,NA,NA,NA
28317088,NCT01954355,949,"treatment-related toxicities that resulted in failure to receive ≥75% of the planned doses of sonidegib in the first cycle (i.e. ≥21 of 28 doses of sonidegib in one 28-day cycle), despite maximal (as judged by the investigator) supportive care measures",NA,NA,NA,NA
28317088,NCT01954355,949,"any adverse event at least possibly related to trial treatment that, regardless of grade, resulted in dose modification of sonidegib",NA,NA,NA,NA
28317088,NCT01954355,949,inability to resume dosing for the subsequent cycle at the current dose level within 14 days due to treatment-related toxicity,NA,NA,NA,NA
18962846,NA,950,neutropenia,4,>7 days,NA,acute dose-limiting toxicity (ADLT)
18962846,NA,950,neutropenia (ANC < 1000/mm3) of any duration associated with fever and requiring antibiotics,3 or 4,NA,NA,acute dose-limiting toxicity (ADLT)
18962846,NA,950,thrombocytopenia,4,NA,NA,acute dose-limiting toxicity (ADLT)
18962846,NA,950,"thrombocytopenia (PLT < 50,000/mm3) in setting of bleeding which required platelet transfusion",3 or 4,NA,NA,acute dose-limiting toxicity (ADLT)
18962846,NA,950,non-hematologic adverse events,3 or 4,NA,FALSE,acute dose-limiting toxicity (ADLT)
18962846,NA,950,gastrointestinal toxicity of any other category,3 or 4,NA,NA,acute dose-limiting toxicity (ADLT)
18962846,NA,950,adverse event with onset greater than 30 days following completion of radiation therapy,3 or 4,NA,NA,Chronic dose-limiting toxicity (CDLT)
27411683,NCT01735409,951,neutropenia,4,> 7 days,NA,NA
27411683,NCT01735409,951,neutropenia with fever (defined as an absolute neutrophil count [ANC] < 1 × 109/L with a body temperature of ≥ 38.3 °C),NA,NA,NA,NA
27411683,NCT01735409,951,thrombocytopenia,4,NA,NA,NA
27411683,NCT01735409,951,thrombocytopenia with hemorrhage,3,NA,NA,NA
27411683,NCT01735409,951,neuropathy,>=3,NA,NA,NA
27411683,NCT01735409,951,any other non-hematologic toxicity that did not resolve following symptomatic treatment,>=3,NA,NA,NA
25537644,NCT01042925,952,an adverse event (AE) that in the opinion of the investigator warranted a dose reduction or that in the opinion of the Cohort Review Committee (CRC) was of potential clinical significance such that further dose escalation would expose patients to unacceptable risk,NA,NA,NA,NA
25537644,NCT01042925,952,non-hematologic toxicity despite optimal prophylaxis or not easily managed using medical intervention,3 or 4,NA,NA,NA
25537644,NCT01042925,952,neutropenia,4,>=7 days,NA,NA
25537644,NCT01042925,952,febrile neutropenia,3,>=24 h,NA,NA
25537644,NCT01042925,952,febrile neutropenia,4,NA,NA,NA
25537644,NCT01042925,952,thrombocytopenia of any duration,4,NA,NA,NA
25537644,NCT01042925,952,"recurrent hyperglycemia despite oral hypoglycemic treatment (e.g., metformin) at standard doses",3-Feb,NA,NA,NA
25537644,NCT01042925,952,patient unable to take >=75 % of planned pilaralisib doses in Cycle 1 because of an AE related to pilaralisib,NA,NA,NA,NA
25537644,NCT01042925,952,patient unable to receive two out of three paclitaxel infusions in Cycle 1 because of an AE related to paclitaxel,NA,NA,NA,NA
31792036,NCT02810418,954,nonhematologic toxicity,>=3,NA,FALSE,NA
31792036,NCT02810418,954,specified severe hematologic toxicities,>=3,NA,NA,NA
26112004,NCT01491217,955,NA,NA,NA,NA,DLT not defined
24013936,NA,956,"thrombocytopenia (platelet count<25,000/mm3)",4,NA,NA,NA
24013936,NA,956,"thrombocytopenia (platelet count 25,000 - 49,999/mm3) associated with bleeding, requirement for transfusion",3,NA,NA,NA
24013936,NA,956,febrile neutropenia,3,NA,NA,NA
24013936,NA,956,neutropenia (ANC <1.0 x 109) with documented infection,3,NA,NA,NA
24013936,NA,956,nonhematologic toxicity that was clinically significant and considered by the investigator to be related to study drug,>=3,NA,FALSE,NA
29844129,NCT01649336,957,the inability to administer at least 75% of planned binimetinib doses and all three doses of paclitaxel in cycle 1 due to related adverse events (AE),NA,NA,NA,NA
29844129,NCT01649336,957,a decrease in left ventricular ejection fraction (LVEF) of >10% from baseline and below the institution's lower limit of normal,NA,NA,NA,NA
29844129,NCT01649336,957,alkaline phosphatase elevation,4,NA,NA,NA
29844129,NCT01649336,957,persistent hypertension despite conservative management,>=3,NA,NA,NA
29844129,NCT01649336,957,fatigue (if >=grade 2 increase from baseline) despite conservative management,NA,NA,NA,NA
29844129,NCT01649336,957,rash despite conservative management,>=3,NA,NA,NA
29844129,NCT01649336,957,diarrhea despite conservative management,>=3,NA,NA,NA
29844129,NCT01649336,957,nausea/vomiting despite conservative management,>=3,NA,NA,NA
29844129,NCT01649336,957,pancreatitis despite conservative management,>=3,NA,NA,NA
29844129,NCT01649336,957,aspartate transaminase/alanine transaminase (AST/ALT) or bilirubin elevation despite conservative management,>=3,NA,NA,NA
29844129,NCT01649336,957,thrombocytopenia with signs of bleeding,>=3,NA,NA,NA
29844129,NCT01649336,957,thrombocytopenia,4,NA,NA,NA
29844129,NCT01649336,957,creatinine elevation,>=3,NA,NA,NA
29844129,NCT01649336,957,electrocardiogram QTc prolongation,>=3,NA,NA,NA
29844129,NCT01649336,957,"eye disorders, creatine kinase (CK) elevation with an associated >=grade 2 increase in creatinine",>=3,NA,NA,NA
29844129,NCT01649336,957,any other clinically significant AE,>=3,NA,FALSE,NA
22203732,NA,958,nonhematologic toxicity,3 or 4,NA,NA,NA
22203732,NA,958,febrile neutropenia,NA,NA,NA,NA
22203732,NA,958,neutropenia,4,>=7 days,NA,NA
22203732,NA,958,thrombocytopenia,4,NA,NA,NA
22203732,NA,958,peripheral neuropathy,2,>=7 days,NA,NA
22203732,NA,958,peripheral neuropathy,3,NA,NA,NA
25103625,NA,959,febrile neutropenia,>=3,NA,NA,NA
25103625,NA,959,neutropenia,>=4,>7 days,NA,NA
25103625,NA,959,thrombocytopenia,>=4,NA,NA,NA
25103625,NA,959,anemia,>=4,NA,NA,NA
25103625,NA,959,any non-hematologic event that requiredreduction or delay beyond 1 week,>=2,NA,NA,NA
25688104,NCT01263145,960,nonhematologic toxicity,3 or 4,NA,NA,NA
25688104,NCT01263145,960,rash or hyperglycemia,3 or 4,>72 h,NA,NA
25688104,NCT01263145,960,febrile neutropenia that required hospitalization,4,NA,NA,NA
25688104,NCT01263145,960,hematologic toxicity that required treatment delay beyond two weeks,3,NA,NA,NA
30016392,NCT02193633,961,NA,NA,NA,NA,DLT not defined
15865080,NA,962,leukopenia (neutropenia),4,>4 days,NA,NA
15865080,NA,962,thrombocytopenia,4,NA,NA,NA
15865080,NA,962,leukopenia with fever >38 C,>=3,NA,NA,NA
15865080,NA,962,schedule delay of longer than 14 days,NA,NA,NA,NA
15865080,NA,962,non-hematological toxicity,>=3,NA,FALSE,NA
11474274,NA,963,any delay of paclitaxel administration because of unresolved hematologic or nonhematologic toxicity;,NA,NA,NA,NA
11474274,NA,963,neutropenia,4,NA,NA,NA
11474274,NA,963,thrombocytopenia,4,NA,NA,NA
11474274,NA,963,febrile neutropenia (.38.2°C for more than 3 days),NA,NA,NA,NA
11474274,NA,963,nonhematologic toxicity,>=3,NA,FALSE,NA
17668866,NA,964,"non-hematologic, non-resolving paclitaxel-related adverse event",3,NA,NA,NA
17668866,NA,964,non-hematologic paclitaxel-related adverse event,4,NA,NA,NA
11345652,NA,965,granulocytopenia,4,>5 days,NA,NA
11345652,NA,965,thrombocytopenia,4,NA,NA,NA
11345652,NA,965,non-hematological toxicity,3 or 4,NA,FALSE,NA
18682950,NA,966,hematologic toxicity,4,>7 days,NA,NA
18682950,NA,966,febrile neutropenia,4,NA,NA,NA
18682950,NA,966,drug-related nonhematologic toxicity,3 or 4,NA,NA,NA
15297186,NA,967,any toxicity attributed to Adp53,4,NA,NA,NA
16533873,NA,968,non-hematologic toxicities,>=2,NA,FALSE,NA
16533873,NA,968,"nausea, vomiting, or skin reactions",4,NA,NA,NA
16533873,NA,968,neutropenia,4,NA,NA,NA
16533873,NA,968,neutropenia associated with complications (e.g. neutropenic fever),3,NA,NA,NA
16533873,NA,968,thrombocytopenia,4,NA,NA,NA
16533873,NA,968,toxicity-related discontinuation of treatment for more than 1 week during the first two treatment cycles,NA,NA,NA,NA
12827291,NA,969,ANC <0.5 x 109/l associated with fever or infection of grade 2 or more,NA,NA,NA,NA
12827291,NA,969,ANC <0.5 x 109/l,NA,>7 days,NA,NA
12827291,NA,969,platelet count <25 x 109/l,NA,NA,NA,NA
12827291,NA,969,treatment-related non-haematological toxicity,3 or 4,NA,FALSE,NA
12827291,NA,969,treatment delay of more than 3 weeks due to unresolved toxicity,NA,NA,NA,NA
16626792,NA,970,neuropathy,>=2,NA,NA,NA
16626792,NA,970,abdominal pain,>=2,NA,NA,NA
16626792,NA,970,hematologic toxicity,>=3,NA,NA,NA
16626792,NA,970,non-hematologic toxicity,>=3,NA,NA,NA
12401907,NA,971,absolute neutrophil count (ANC) nadir <500/µl,NA,>5 days,NA,NA
12401907,NA,971,absolute neutrophil count (ANC) nadir <500/µl resulting in hospitalization for treatment of neutropenia and fever,NA,NA,NA,NA
12401907,NA,971,"platelet nadir <50,000/µl",NA,>4 days,NA,NA
12401907,NA,971,documented bleeding episode associated with thrombocytopenia or requirement for platelet transfusion,NA,NA,NA,NA
12401907,NA,971,nonhematologic toxicity due to treatment,3 or 4,NA,FALSE,NA
12768320,NA,972,non-hematologic toxicities,3 or 4,NA,FALSE,NA
12768320,NA,972,"hematologic toxicity occurring during treatment, or within 1 week of treatment completion",4,>7 days,NA,NA
12768320,NA,972,omission or delay for toxicity of two or more doses in a cycle because of toxicity,NA,NA,NA,NA
12768320,NA,972,delay in a cycle’s initiation beyond the mandated 2 weeks because of toxicity,NA,NA,NA,NA
14566475,NA,973,toxicity,4,NA,NA,NA
14566475,NA,973,toxicity requiring treatment interruption or unplanned hospitalization,3,NA,NA,NA
14566475,NA,973,neurologic toxicity,3,NA,NA,NA
12140142,NA,974,esophagitis/acute pulmonary toxicity,>=3,NA,NA,NA
12140142,NA,974,any other non-hematologic toxicity,>=3,NA,FALSE,NA
12140142,NA,974,neutropenia,4,>5 day,NA,NA
12140142,NA,974,neutropenic fever (absolute neutrophil count <1000 per ul and fever of >=38.5 8C),NA,NA,NA,NA
12140142,NA,974,thrombocytopenia,4,NA,NA,NA
11710824,NA,975,neutropenia,4,>=5 days,NA,NA
11710824,NA,975,neutropenia complicated with fever requiring hospitalisation,4,NA,NA,NA
11710824,NA,975,thrombocytopenia,4,NA,NA,NA
11710824,NA,975,non-haematological toxicity,>=3,NA,FALSE,NA
11710824,NA,975,Treatment delay of more than 2 weeks due to toxicity,NA,NA,NA,NA
15216957,NA,976,toxicity,4,NA,NA,NA
15216957,NA,976,radiation  mucositisand/or dermatitis  requiring  a  radiation  treatmentbreak  longer  than  2  weeks.,3,NA,NA,NA
11603001,NA,977,NA,NA,NA,NA,DLT not defined
17021821,NA,978,neutropenia,4,>=7 days,NA,NA
17021821,NA,978,"Febrile neutropenia (single elevation in oral temperature to 38.5°C or three elevations to >38°C during a 24 h period concomitant with grade 4 neutropenia, according to Pizzo’s deWnition)",NA,NA,NA,NA
17021821,NA,978,Neutropenic infection defined as grade 3 or 4 infection concomitant with grade >=3 neutropenia,NA,NA,NA,NA
17021821,NA,978,thrombocytopenia,3,NA,NA,NA
17021821,NA,978,non-haematological toxicity,>=3,NA,FALSE,NA
17021821,NA,978,Delays in oral VRL administration beyond day 15 of cycle 1 or delay of 1 week or more in the day 1 administration of cycle 2,NA,NA,NA,NA
16891865,NA,979,esophagitis,3,NA,NA,NA
16891865,NA,979,enteritis,3,NA,NA,NA
16891865,NA,979,gastritis,3,NA,NA,NA
16891865,NA,979,nausea (despite maximal antinausea treatment),3,NA,NA,NA
16891865,NA,979,dehydration,3,NA,NA,NA
16891865,NA,979,any other nonhematologic toxicity,3 or 4,NA,NA,NA
16891865,NA,979,neutropenia,4,>=1 week,NA,NA
16891865,NA,979,thrombocytopenia,4,>=1 week,NA,NA
18414864,NA,980,neutropenia,4,>=5 days,NA,NA
18414864,NA,980,neutropenia complicated by fever (>38.5°C) or infection,NA,NA,NA,NA
18414864,NA,980,thrombocytopenia,4,NA,NA,NA
18414864,NA,980,thrombocytopenia,3,>=5 days,NA,NA
18414864,NA,980,thrombocytopenia associated with bleeding,3,NA,NA,NA
18414864,NA,980,hemorrhage,2,NA,NA,NA
18414864,NA,980,non-hematological toxicity,>=3,NA,FALSE,NA
18414864,NA,980,hemorrhage or neurologic toxicities,2,NA,NA,NA
18414864,NA,980,any toxicity causing a delay of >14 days in cycle 1.,NA,NA,NA,NA
12006516,NA,981,toxic effect,3 or 4,NA,NA,NA
12231518,NA,982,neutropenia,4,>=5 consecutive days,NA,NA
12231518,NA,982,neutropenia associated with fever 38°C,4,NA,NA,NA
12231518,NA,982,thrombocytopenia,4,NA,NA,NA
12231518,NA,982,a bleeding episode requiring platelet transfusion,NA,NA,NA,NA
12231518,NA,982,nausea and/or emesis despite use of maximal antiemetics,>=3,NA,NA,NA
12231518,NA,982,neurosensory toxicity,>=3,NA,NA,NA
12231518,NA,982,"cardiac, pulmonary, or other neurotoxicity",>=2,NA,NA,NA
12231518,NA,982,nonhematological toxicity,>=3,NA,FALSE,NA
12231518,NA,982,Failure to recover from treatment-related toxicities to baseline or grade 1 by day 42,NA,NA,NA,NA
12231518,NA,982,severe hypersensitivity reactions despite adequate premedication was deemed to impact on the safe administration of the drug,NA,NA,NA,NA
16258082,NA,983,nonhematologic toxicity,3 or 4,NA,NA,NA
16258082,NA,983,hematologic toxicity,4,NA,NA,NA
12460783,NA,984,neutropenia,4,>=5 days,NA,NA
12460783,NA,984,febrile neutropenia,NA,NA,NA,NA
12460783,NA,984,thrombocytopenia,4,NA,NA,NA
12460783,NA,984,non-haematological toxicity,>=3,NA,FALSE,NA
12176795,NA,985,neutropenia,4,>7 days,NA,NA
12176795,NA,985,thrombocytopenia,4,NA,NA,NA
12176795,NA,985,febrile neutropenia defined as grade 2 fever with grade 4 neutropenia,NA,NA,NA,NA
12176795,NA,985,non-hematological toxicity,3 or 4,NA,FALSE,NA
16248762,NA,986,reversible neutropenia,4,NA,NA,NA
16248762,NA,986,reversible thrombocytopenia,4,NA,NA,NA
16248762,NA,986,irreversible neutropenia or thrombocytopenia,>=3,NA,NA,NA
16248762,NA,986,nonhematologic  toxicity,>=2,NA,FALSE,NA
12110496,NA,989,leucocytopenia with infection or fever requiring parenteral antibiotics,3 or 4,NA,NA,NA
12110496,NA,989,thrombocytopenia requiring 2 or more platelet transfusions,3 or 4,NA,NA,NA
12110496,NA,989,thrombocytopenia resulting in >= grade 2 haemorrhage,3 or 4,NA,NA,NA
12110496,NA,989,non-haematological toxicity,>=3,NA,FALSE,NA
17452427,NA,990,leukopenia,4,NA,NA,NA
17452427,NA,990,neutropenia,4,>=7 days,NA,NA
17452427,NA,990,febrile neutropenia,NA,NA,NA,NA
17452427,NA,990,platelet count <20 x 109/L,NA,NA,NA,NA
17452427,NA,990,non-hematological toxicity,>=3,NA,FALSE,NA
17452427,NA,990,treatment termination before two cycles of chemotherapy and thoracic radiotherapy were completed,NA,NA,NA,NA
17589845,NA,991,leukopenia,4,>=3 days,NA,NA
17589845,NA,991,neutropenia,4,>=3 days,NA,NA
17589845,NA,991,"a platelet count less than 20,000 ul-1",NA,NA,NA,NA
17589845,NA,991,febrile neutropenia,3,NA,NA,NA
17589845,NA,991,nonhematologic toxicity,3,NA,FALSE,NA
17589845,NA,991,a serum creatinine level greater than 2.0 mg dl-1,NA,NA,NA,NA
17589845,NA,991,the next chemotherapy administration being withheld for more than 2 weeks,NA,NA,NA,NA
15711828,NA,992,neutropenia,4,>7 days,NA,NA
15711828,NA,992,febrile neutropenia defined as fever (temperature >=38.6C) of unknown origin while the absolute neutrophil count (ANC) was <1000 mm-3,NA,NA,NA,NA
15711828,NA,992,"platelet count <25,000 mm-3",NA,NA,NA,NA
15711828,NA,992,any nonhematologic toxicity related to study treatment,>=3,NA,FALSE,NA
15711828,NA,992,any drug-related death,NA,NA,NA,NA
17519083,NA,993,non-haematological toxicities,3,NA,FALSE,NA
17519083,NA,993,haematological toxicities,3,NA,FALSE,NA
14701767,NA,994,a toxicity-related treatment break greater than 2 weeks,NA,NA,FALSE,NA
16537186,NA,995,neutropenic  feverrequiring hospitalization and intravenous antibiotics,NA,NA,NA,NA
16537186,NA,995,thrombocytopenia requiring transfusion,4,NA,NA,NA
16537186,NA,995,mucositis requiring total parenteral nutrition or hospitalization,4,NA,NA,NA
16537186,NA,995,side effects requiring a delay in resumption of chemoradiation by more than one week,NA,NA,NA,NA
17091249,NA,996,"non-hematologic toxicity, despite the subjects having received optimal medical therapy",3 or 4,NA,FALSE,NA
