PMID,NCTID,CombnID,DLT,Grade,At_Level,Duration,Observed_Frequency,Total,Occurence,Comments,combined_dose_info
31065954,NCT01868022,227,IRR,3,3,NA,1,8,NA,NA,"gsk3052230 (20 mg/kg), pemetrexed (500 mg/m2), carboplatin (75 mg/m2), carboplatin (75 mg/m2)"
31065954,NCT01868022,227,intestinal ischemia/perforation,5,3,NA,1,8,NA,NA,"gsk3052230 (20 mg/kg), pemetrexed (500 mg/m2), carboplatin (75 mg/m2), carboplatin (75 mg/m2)"
10506594,NA,230,predominantly leukopenia,NA,6,NA,NA,6,NA,cohort 1,"ly231514 (600 mg/m2), cisplatin (100 mg/m2), cisplatin (100 mg/m2)"
10506594,NA,230,predominantly neutropenia,4,6,NA,NA,6,NA,cohort 1,"ly231514 (600 mg/m2), cisplatin (100 mg/m2), cisplatin (100 mg/m2)"
10506594,NA,230,delayed fatigue,3,6,NA,NA,6,NA,cohort 1,"ly231514 (600 mg/m2), cisplatin (100 mg/m2), cisplatin (100 mg/m2)"
10506594,NA,230,neutropenic sepsis,4,5.5,NA,1,4,NA,cohort 2,"ly231514 (600 mg/m2), cisplatin (75 mg/m2), cisplatin (75 mg/m2)"
10506594,NA,230,diarrhea,4,4.5,NA,1,7,NA,cohort 2,"ly231514 (500 mg/m2), cisplatin (75 mg/m2), cisplatin (75 mg/m2)"
10506594,NA,230,skin toxicity,3,4.5,NA,1,7,NA,cohort 2,"ly231514 (500 mg/m2), cisplatin (75 mg/m2), cisplatin (75 mg/m2)"
29081023,Eudract no. 2014–002415-41,232,thrombocytopenia,4,1,NA,1,4,NA,NA,"pemetrexed (400 mg/m2), vinflunine (280 mg/m2)"
29081023,Eudract no. 2014–002415-41,232,increase in alkaline phosphatase (ALAT > 5–20 x ULN),3,1,NA,1,4,NA,NA,"pemetrexed (400 mg/m2), vinflunine (280 mg/m2)"
33203645,NCT01960023,233,diarrhea with dehydration requiring hospitalization and treatment discontinuation,3,4,>24 hours,1,7,NA,NA,"cetuximab (400/250 mg/m2), neratinib (240 mg)"
28528917,NCT01238770,234,AST elevation,NA,1,NA,1,6,NA,NA,"pazopanib (400 mg), cyclophosphamide (50 mg)"
28528917,NCT01238770,234,hypertension,NA,2,NA,1,6,NA,NA,"pazopanib (600 mg), cyclophosphamide (50 mg)"
28528917,NCT01238770,234,AST elevation,NA,3,NA,2,4,NA,NA,"pazopanib (800 mg), cyclophosphamide (50 mg)"
19701110,NA,236,acneform rash,NA,NA,NA,NA,NA,NA,NA,NA
19701110,NA,236,alanine aminotransferase elevation,NA,NA,NA,NA,NA,NA,NA,NA
19701110,NA,236,febrile neutropenia,NA,NA,NA,NA,NA,NA,NA,NA
19701110,NA,236,dizziness,NA,NA,NA,NA,NA,NA,NA,NA
19701110,NA,236,dyspnea,NA,NA,NA,NA,NA,NA,NA,NA
24989332,NCT01445392,237,fatigue,3,4,NA,1,1,NA,NA,"pemetrexed (500 mg/m2), cisplatin (75 mg/m2), cisplatin (75 mg/m2), ss1p (55 ug/kg)"
26291057,NCT00732420,238,HFS,3,1,NA,1,6,NA,treatment arm A (P2A),"pazopanib (400 mg), topotecan (6 mg), topotecan (6 mg), pazopanib (800 mg), topotecan (1.75 mg), topotecan (1.75 mg)"
26291057,NCT00732420,238,diarrhoea,3,4,NA,1,7,NA,treatment arm A (P2A),"pazopanib (800 mg), topotecan (10 mg), topotecan (10 mg)"
26291057,NCT00732420,238,neutropenia,3,4,NA,1,7,NA,treatment arm A (P2A),"pazopanib (800 mg), topotecan (10 mg), topotecan (10 mg)"
26291057,NCT00732420,238,thrombocytopenia,4,2,NA,1,14,NA,treatment arm B (P2B),"pazopanib (800 mg), topotecan (6 mg), topotecan (6 mg), pazopanib (800 mg), topotecan (2.5 mg), topotecan (2.5 mg)"
26291057,NCT00732420,238,neutropenia,4,2,NA,1,14,NA,treatment arm B (P2B),"pazopanib (800 mg), topotecan (6 mg), topotecan (6 mg), pazopanib (800 mg), topotecan (2.5 mg), topotecan (2.5 mg)"
26291057,NCT00732420,238,"thrombocytopenia in combination with anaemia, leucocytopnia and bleeding",3,3,NA,1,3,NA,treatment arm B (P2B),"pazopanib (800 mg), topotecan (8 mg), topotecan (8 mg), pazopanib (800 mg), topotecan (3 mg), topotecan (3 mg)"
26291057,NCT00732420,238,thrombocytopenia,4,3,NA,1,3,NA,treatment arm B (P2B),"pazopanib (800 mg), topotecan (8 mg), topotecan (8 mg), pazopanib (800 mg), topotecan (3 mg), topotecan (3 mg)"
26291057,NCT00732420,238,neutropenia,3,3,NA,1,3,NA,treatment arm B (P2B),"pazopanib (800 mg), topotecan (8 mg), topotecan (8 mg), pazopanib (800 mg), topotecan (3 mg), topotecan (3 mg)"
26291057,NCT00732420,238,neutropenia,4,3,NA,1,3,NA,treatment arm B (P2B),"pazopanib (800 mg), topotecan (8 mg), topotecan (8 mg), pazopanib (800 mg), topotecan (3 mg), topotecan (3 mg)"
21831954,NCT00370513,240,AST/ALT elevations,3,4,NA,1,5,NA,NA,pazopanib (800 mg)
21831954,NCT00370513,240,malaise,3,4,NA,1,5,NA,NA,pazopanib (800 mg)
21831954,NCT00370513,240,"unable to receive >75% of dose during cycle 1 because of grade 2 neutropenia, grade 2 AST elevation, and grade 2 hyperbilirubinemia",NA,3,NA,1,6,NA,NA,pazopanib (600 mg)
20460487,NA,241,elevated alanine aminotransferase (ALT) and aspartate aminotransferase (AST) liver enzymes,3,NA,NA,NA,NA,NA,The dose level not mentioned,NA
20460487,NA,241,elevated AST enzymes,3,NA,NA,NA,NA,NA,The dose level not mentioned,NA
20460487,NA,241,elevated ALT enzymes,3,NA,NA,NA,NA,NA,The dose level not mentioned,NA
20460487,NA,241,vomiting,3,NA,NA,NA,NA,NA,The dose level not mentioned,NA
20460487,NA,241,esophageal pain,3,NA,NA,NA,NA,NA,The dose level not mentioned,NA
20460487,NA,241,nausea,3,NA,NA,NA,NA,NA,The dose level not mentioned,NA
20460487,NA,241,fatigue,3,NA,NA,NA,NA,NA,The dose level not mentioned,NA
20460487,NA,241,confusion,3,NA,NA,NA,NA,NA,The dose level not mentioned,NA
20460487,NA,241,anorexia,3,NA,NA,NA,NA,NA,The dose level not mentioned,NA
23857966,NCT00929903,242,lipase,3 or 4,1,NA,1,6,NA,tablet,"pazopanib (275 mg), pazopanib (160 mg)"
23857966,NCT00929903,242,hypertension,3,3,NA,1,6,NA,tablet,pazopanib (450 mg)
23857966,NCT00929903,242,proteinuria,3,3,NA,1,6,NA,tablet,pazopanib (450 mg)
23857966,NCT00929903,242,hypertension,3,4,NA,1,5,NA,tablet,pazopanib (600 mg)
23857966,NCT00929903,242,amylase,3,4,NA,1,5,NA,tablet,pazopanib (600 mg)
23857966,NCT00929903,242,CNS hemorrhage,4,1,NA,1,11,NA,suspension,"pazopanib (275 mg), pazopanib (160 mg)"
23857966,NCT00929903,242,ALT increase,3,2,NA,2,4,NA,suspension,"pazopanib (350 mg), pazopanib (225 mg)"
26810581,NA,243,Esophagitis,3,4,NA,1,3,NA,NA,"pemetrexed (1000 mg/m2), cisplatin (20 mg/m2), cisplatin (20 mg/m2), external beamradiation therapy (1.8 Gy)"
26810581,NA,243,Neutropenia,4,4,NA,1,3,NA,NA,"pemetrexed (1000 mg/m2), cisplatin (20 mg/m2), cisplatin (20 mg/m2), external beamradiation therapy (1.8 Gy)"
26810581,NA,243,Dehydration,3,4,NA,1,3,NA,NA,"pemetrexed (1000 mg/m2), cisplatin (20 mg/m2), cisplatin (20 mg/m2), external beamradiation therapy (1.8 Gy)"
21353323,NA,244,esophagitis resulting in delay in treatment administration,3,1,NA,2,9,during cycle 2,NA,"pemetrexed (500 mg/m2), cisplatin (60 mg/m2), cisplatin (60 mg/m2), thoracic radiation (2 Gy)"
21073623,NA,245,neutropenia,3,1,NA,1,3,NA,NA,"pemetrexed (500 mg/m2), cisplatin (10 mg/m2), cisplatin (10 mg/m2), selective lymph node late course accelerated hyper-fractionated radiotherapy (59.6 Gy)"
21073623,NA,245,esophagitis,3,1,NA,1,3,NA,NA,"pemetrexed (500 mg/m2), cisplatin (10 mg/m2), cisplatin (10 mg/m2), selective lymph node late course accelerated hyper-fractionated radiotherapy (59.6 Gy)"
21073623,NA,245,vomiting,3,1,NA,1,3,NA,NA,"pemetrexed (500 mg/m2), cisplatin (10 mg/m2), cisplatin (10 mg/m2), selective lymph node late course accelerated hyper-fractionated radiotherapy (59.6 Gy)"
21073623,NA,245,vomiting,3,0,NA,2,9,NA,NA,"pemetrexed (400 mg/m2), cisplatin (10 mg/m2), cisplatin (10 mg/m2), selective lymph node late course accelerated hyper-fractionated radiotherapy (59.6 Gy)"
26560486,NCT00979576,246,ALT/AST elevation,3,2,NA,1,6,NA,NA,"nintedanib (150 mg), pemetrexed (500 mg/m2)"
26560486,NCT00979576,246,ILD,3,3,NA,1,9,NA,NA,"nintedanib (200 mg), pemetrexed (500 mg/m2)"
26560486,NCT00979576,246,fever,3,3,NA,1,9,NA,NA,"nintedanib (200 mg), pemetrexed (500 mg/m2)"
26560486,NCT00979576,246,liver enzyme elevations,3,3,NA,1,9,NA,NA,"nintedanib (200 mg), pemetrexed (500 mg/m2)"
23653147,NA,247,increased AST,4,1,NA,1,6,NA,Group B,"pazopanib (800 mg), pazopanib (400 mg), pazopanib (200 mg), pazopanib (100 mg)"
23653147,NA,247,stomach hemorrhage,5,2,NA,1,13,NA,Group B,"pazopanib (800 mg), pazopanib (400 mg), pazopanib (200 mg)"
23653147,NA,247,AST,4,2,NA,2,4,NA,Group C,"pazopanib (800 mg), pazopanib (400 mg), pazopanib (200 mg)"
23653147,NA,247,ALT,4,2,NA,1,4,NA,Group C,"pazopanib (800 mg), pazopanib (400 mg), pazopanib (200 mg)"
23653147,NA,247,hyperbilirubinemia,3,2,NA,1,4,NA,Group C,"pazopanib (800 mg), pazopanib (400 mg), pazopanib (200 mg)"
23653147,NA,247,hyperbilirubinemia,3,1,NA,1,12,NA,Group C,"pazopanib (800 mg), pazopanib (400 mg), pazopanib (200 mg), pazopanib (100 mg)"
23653147,NA,247,bilirubin,4,1,NA,1,6,NA,Group D,"pazopanib (800 mg), pazopanib (400 mg), pazopanib (200 mg), pazopanib (100 mg)"
23653147,NA,247,diarrhea,3,2,NA,1,11,NA,Group D,"pazopanib (800 mg), pazopanib (400 mg), pazopanib (200 mg)"
28238078,NCT01485042,248,intolerable esophagitis,2,1,NA,1,7,NA,NA,"pazopanib (800 mg), th-302 (340 mg/m2)"
28238078,NCT01485042,248,neutropenia,3,2,NA,1,6,NA,NA,"pazopanib (800 mg), th-302 (480 mg/m2)"
28238078,NCT01485042,248,thrombocytopenia,3,2,NA,1,6,NA,NA,"pazopanib (800 mg), th-302 (480 mg/m2)"
28238078,NCT01485042,248,vaginal inflammation,3,2,NA,1,6,NA,NA,"pazopanib (800 mg), th-302 (480 mg/m2)"
28771961,NA,249,"prolonged leukocytopenia, and treatment was discontinued on day 35",2,1,NA,1,2,NA,NA,"pemetrexed (400 mg/m2), thoracic rt (60 Gy)"
28771961,NA,249,febrile neutropenia,4,1,NA,1,2,on day 32,NA,"pemetrexed (400 mg/m2), thoracic rt (60 Gy)"
28771961,NA,249,pneumonitis,NA,1,NA,1,2,on day 35,NA,"pemetrexed (400 mg/m2), thoracic rt (60 Gy)"
28771961,NA,249,cute respiratory distress syndrome,NA,1,NA,1,2,on day 35,NA,"pemetrexed (400 mg/m2), thoracic rt (60 Gy)"
27213589,NA,250,mucositis,3,3,NA,2,2,NA,NA,"pemetrexed (1000 mg/m2), sorafenib (400 mg)"
23698253,NCT01072890,251,Anorexia,3,1,NA,1,4,NA,NA,"temsirolimus (15 mg), pazopanib (400 mg)"
23698253,NCT01072890,251,Fatigue,3,1,NA,1,4,NA,NA,"temsirolimus (15 mg), pazopanib (400 mg)"
23698253,NCT01072890,251,hyponatremia,3,1,NA,1,4,NA,NA,"temsirolimus (15 mg), pazopanib (400 mg)"
23698253,NCT01072890,251,hypophosphatemia,3,1,NA,1,4,NA,NA,"temsirolimus (15 mg), pazopanib (400 mg)"
23698253,NCT01072890,251,Fatigue,3,-2,NA,1,4,NA,NA,"temsirolimus (10 mg), pazopanib (200 mg)"
23698253,NCT01072890,251,Hypophosphatemia,3,-2,NA,1,4,NA,NA,"temsirolimus (10 mg), pazopanib (200 mg)"
17442992,NA,252,ALT/AST,3,6,NA,1,6,NA,NA,pemetrexed (1470 mg/m2)
17442992,NA,252,lipase,4,8,NA,1,4,NA,NA,pemetrexed (2480 mg/m2)
17442992,NA,252,GGT,3,8,NA,1,4,NA,NA,pemetrexed (2480 mg/m2)
17442992,NA,252,electrolyte,4,8,NA,1,4,NA,NA,pemetrexed (2480 mg/m2)
17442992,NA,252,thrombocytopenia,4,8,NA,1,4,NA,NA,pemetrexed (2480 mg/m2)
17442992,NA,252,neutropenia,4,8,NA,2,4,NA,NA,pemetrexed (2480 mg/m2)
17442992,NA,252,rash,3,8,NA,2,4,NA,NA,pemetrexed (2480 mg/m2)
17442992,NA,252,diarrhea,3,8,NA,1,4,NA,NA,pemetrexed (2480 mg/m2)
17442992,NA,252,hemorrhage,3,8,NA,1,4,NA,NA,pemetrexed (2480 mg/m2)
19830387,NA,253,thrombocytopenia,4,1,NA,1,6,NA,NA,"pemetrexed (500 mg/m2), vinflunine (280 mg/m2)"
19830387,NA,253,hyponatremia,3,1,NA,1,6,NA,NA,"pemetrexed (500 mg/m2), vinflunine (280 mg/m2)"
19830387,NA,253,febrile neutropenia,4,2,NA,1,10,NA,NA,"pemetrexed (500 mg/m2), vinflunine (300 mg/m2)"
19830387,NA,253,hyponatremia,3,2,NA,1,10,NA,NA,"pemetrexed (500 mg/m2), vinflunine (300 mg/m2)"
19830387,NA,253,hyperbilirubinemia,3,2,NA,1,10,NA,NA,"pemetrexed (500 mg/m2), vinflunine (300 mg/m2)"
19830387,NA,253,febrile neutropenia,3,2,NA,1,10,NA,NA,"pemetrexed (500 mg/m2), vinflunine (300 mg/m2)"
19830387,NA,253,febrile neutropenia,3,3,NA,2,3,NA,NA,"pemetrexed (500 mg/m2), vinflunine (320 mg/m2)"
19830387,NA,253,hypokalemia,4,3,NA,1,3,NA,NA,"pemetrexed (500 mg/m2), vinflunine (320 mg/m2)"
23179337,NCT00619424,254,transaminitis,3,3,NA,1,17,NA,NA,"pazopanib (800 mg), pemetrexed (500 mg/m2)"
23179337,NCT00619424,254,febrile neutropenia,3,3,NA,1,17,NA,NA,"pazopanib (800 mg), pemetrexed (500 mg/m2)"
23108697,NCT00528619,256,neutropenia,4,1,NA,1,5,NA,NA,"sunitinib (37.5 mg), pemetrexed (400 mg/m2), cisplatin (75 mg/m2), cisplatin (75 mg/m2)"
23108697,NCT00528619,256,deep vein thrombosis,3,2,NA,1,7,NA,NA,"sunitinib (37.5 mg), pemetrexed (400 mg/m2), cisplatin (75 mg/m2), cisplatin (75 mg/m2)"
23108697,NCT00528619,256,neutropenia,4,4,NA,2,2,NA,NA,"sunitinib (50 mg), pemetrexed (500 mg/m2), cisplatin (75 mg/m2), cisplatin (75 mg/m2)"
23108697,NCT00528619,256,myocardial infarction,NA,3,NA,1,15,NA,NA,"sunitinib (37.5 mg), pemetrexed (500 mg/m2), cisplatin (75 mg/m2), cisplatin (75 mg/m2)"
33715996,NCT01642017,257,asthenia resulting in descontinued treatment,3,2,NA,1,6,NA,NA,NA
33715996,NCT01642017,257,hypertension resulting in treatment interruption,3,3,NA,1,5,NA,NA,NA
33715996,NCT01642017,257,asthenia and grade 2 nausea/vomiting resulting in treatment interruption,NA,3,>2 weeks,1,5,NA,NA,NA
33715996,NCT01642017,257,asthenia and grade 3 nausea. resulting in treatment interruption,NA,3,>2 weeks,1,5,NA,NA,NA
30958892,NCT01973868,258,fatal liver failure,NA,2,NA,1,6,NA,NA,"regorafenib (100 mg), cetuximab (250 mg/m2)"
30958892,NCT01973868,258,hoarseness,3,2,NA,1,6,NA,NA,"regorafenib (100 mg), cetuximab (250 mg/m2)"
30958892,NCT01973868,258,hand–foot skin reaction,3,3,NA,1,7,NA,NA,"regorafenib (120 mg), cetuximab (250 mg/m2)"
11332149,NA,261,lethargy,3,4,NA,2,5,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
11332149,NA,261,elevationof transaminases,3,4,NA,1,5,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
11332149,NA,261,bilirubin,3,4,NA,1,5,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
11332149,NA,261,neutropenia,4,4,NA,2,5,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
11332149,NA,261,thrombocytopenia,4,4,NA,1,5,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
11332149,NA,261,diarrhoea,4,4,NA,2,5,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
19894051,NA,262,hypophosphatemia,3,3,NA,2,6,NA,NA,"ucn-01 (34 mg/m2), ucn-01 (34 mg/m2 9 24 h, then 17 mg/m2 9 12 h mg/m2), prednisone (60 mg/m2)"
28735378,NCT01610570,263,AST/ALT elevation,4,3,NA,2,2,NA,NA,mithramycin (25 ug/kg)
28402581,NCT01369849,266,acneiform rash,3,2,NA,1,3,NA,NA,"mk-2206 (135 mg), bendamustine (70 mg/m2), rituximab (cycle 1: 375 mg/m2, cycle 2–6: 500 mg/m2 mg/m2)"
28402581,NCT01369849,266,febrile neutropenia with dehydration,NA,2,NA,1,3,NA,NA,"mk-2206 (135 mg), bendamustine (70 mg/m2), rituximab (cycle 1: 375 mg/m2, cycle 2–6: 500 mg/m2 mg/m2)"
28402581,NCT01369849,266,neutropenia,4,1,NA,1,13,NA,NA,"mk-2206 (90 mg), bendamustine (70 mg/m2), rituximab (cycle 1: 375 mg/m2, cycle 2–6: 500 mg/m2 mg/m2)"
28402581,NCT01369849,266,hemolytic anemia,3,1,NA,2,13,NA,NA,"mk-2206 (90 mg), bendamustine (70 mg/m2), rituximab (cycle 1: 375 mg/m2, cycle 2–6: 500 mg/m2 mg/m2)"
28402581,NCT01369849,266,febrile neutropenia,NA,1,NA,2,13,NA,NA,"mk-2206 (90 mg), bendamustine (70 mg/m2), rituximab (cycle 1: 375 mg/m2, cycle 2–6: 500 mg/m2 mg/m2)"
28402581,NCT01369849,266,diarrhea,3,1,NA,1,13,NA,NA,"mk-2206 (90 mg), bendamustine (70 mg/m2), rituximab (cycle 1: 375 mg/m2, cycle 2–6: 500 mg/m2 mg/m2)"
21425150,NCT00156013,267,thrombocytopenia,4,2,NA,2,4,NA,NA,clofarabine (6 mg/m2)
11508814,NA,269,thrombocytopenia,3,4,NA,1,6,day 36 of the induction cycle,NA,"fotemustine (125 mg/m2), procarbazine (100 mg), fotemustine (125 mg/m2), procarbazine (300 mg)"
11508814,NA,269,reversible anemia,3,4,NA,2,6,days 43–47,NA,"fotemustine (125 mg/m2), procarbazine (100 mg), fotemustine (125 mg/m2), procarbazine (300 mg)"
11508814,NA,269,leuco-neutropenia,3,4,NA,1,6,day 47,NA,"fotemustine (125 mg/m2), procarbazine (100 mg), fotemustine (125 mg/m2), procarbazine (300 mg)"
7595747,NA,270,neutropenia,4,1,NA,1,4,NA,NA,"ly231514, (10 mg/m2)"
7595747,NA,270,neutropenia,4,4,NA,2,6,NA,NA,"ly231514, (40 mg/m2)"
7595747,NA,270,neutropenia,3,4,NA,2,6,NA,NA,"ly231514, (40 mg/m2)"
7595747,NA,270,neutropenia,4,3,NA,2,10,NA,NA,"ly231514, (30 mg/m2)"
7595747,NA,270,neutropenia,3,3,NA,3,10,NA,NA,"ly231514, (30 mg/m2)"
23568716,NA,271,mucositis,3,1,NA,2,5,NA,NA,"pertuzumab (420/210 mg), cetuximab (250 mg/m2)"
23568716,NA,271,diarrhea requiring hospitalization,3,1.5,NA,1,2,NA,NA,"pertuzumab (210 mg), cetuximab (250 mg/m2)"
23568716,NA,271,mucositis,3,1.5,NA,1,2,NA,NA,"pertuzumab (210 mg), cetuximab (250 mg/m2)"
23568716,NA,271,mucositis,3,-1,NA,2,6,NA,NA,"pertuzumab (175 mg), cetuximab (250 mg/m2)"
34157616,NCT02085148,272,thrombocytopenia,4,1,NA,1,6,C1D18,NA,regorafenib (60 mg/m2)
34157616,NCT02085148,272,rash (maculopapular),3,2,NA,1,6,C1D16,NA,regorafenib (72 mg/m2)
34157616,NCT02085148,272,pyrexia,3,3,NA,1,6,C1D17,NA,regorafenib (82 mg/m2)
34157616,NCT02085148,272,hypertension,3,4,NA,1,5,C1D8,NA,regorafenib (93 mg/m2)
34157616,NCT02085148,272,exfoliative dermatitis,3,4,NA,1,5,C1D15,NA,regorafenib (93 mg/m2)
30262659,NCT01722305,274,dyspnea,3,3,NA,1,3,NA,NA,"pomalidomide (7 mg), dexamethasone (40 mg)"
30262659,NCT01722305,274,thrombocytopenia,4,3,NA,1,3,NA,NA,"pomalidomide (7 mg), dexamethasone (40 mg)"
30262659,NCT01722305,274,neutropenia,4,2,NA,1,10,NA,at the expanded 5-mg dose level,"pomalidomide (5 mg), dexamethasone (40 mg)"
33025730,NCT03257631,275,diarrhea,3,3,NA,1,5,NA,NA,pomalidomide (3.4 mg/m2)
33025730,NCT03257631,275,thrombocytopenia,3,3,NA,1,5,NA,NA,pomalidomide (3.4 mg/m2)
33025730,NCT03257631,275,lung infection,3,3,NA,1,5,NA,NA,pomalidomide (3.4 mg/m2)
33025730,NCT03257631,275,neutropenia,4,3,NA,1,5,NA,NA,pomalidomide (3.4 mg/m2)
33025730,NCT03257631,275,thrombocytopenia,4,2,NA,1,18,NA,NA,pomalidomide (2.6 mg/m2)
34581757,NCT03255096,276,febrile pneumonia,3,3,NA,1,9,NA,NA,"ro6870810 (0.45 mg/kg), venetoclax (600 mg)"
34581757,NCT03255096,276,hypomagnesemia,4,4,NA,1,4,NA,NA,"ro6870810 (0.45 mg/kg), venetoclax (800 mg)"
34581757,NCT03255096,276,diarrhea,4,4,NA,1,4,NA,NA,"ro6870810 (0.45 mg/kg), venetoclax (800 mg)"
34581757,NCT03255096,277,hyperbilirubinemia,3,2,NA,1,6,NA,NA,"ro6870810 (0.65 mg/kg), venetoclax (600 mg), rituximab (375 mg/m2)"
34581757,NCT03255096,276,diarrhea,4,2,NA,1,6,NA,NA,"ro6870810 (0.45 mg/kg), venetoclax (400 mg)"
19261664,NA,278,gamma-GTP increase,3,5,NA,1,6,NA,NA,pertuzumab (25 mg/kg)
11955653,NA,279,diarrhea,3,5,NA,1,7,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
11955653,NA,279,asthenia,3,5,NA,2,7,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
11955653,NA,279,Febrile neutropenia,NA,5,NA,1,7,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
11955653,NA,279,anemia,3,5,NA,1,7,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
11955653,NA,279,thrombocytopenia,4,5,NA,1,7,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
11955653,NA,279,neutropenia,4,5,NA,1,7,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
11955653,NA,279,diarrhea,4,5,NA,1,7,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
11955653,NA,279,asthenia,4,5,NA,1,7,NA,NA,"raltitrexed (3.5 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
11955653,NA,279,diarrhea,3,6,NA,1,1,NA,NA,"raltitrexed (4 mg/m2), cisplatin (80 mg/m2), cisplatin (80 mg/m2)"
22753910,NCT00539682,280,"blurred vision, associated with microcystic epithelial corneal changes",3,7,NA,2,3,NA,NA,sar3419 (270 mg/m2)
22753910,NCT00539682,280,a treatment delay of more than 2 weeks as a result of this ocular toxicity,NA,7,NA,1,3,NA,NA,sar3419 (270 mg/m2)
22753910,NCT00539682,280,ocular toxicity,4,7,NA,1,3,NA,NA,sar3419 (270 mg/m2)
22753910,NCT00539682,280,ocular toxicity,3,6,NA,3,4,NA,NA,sar3419 (208 mg/m2)
22753910,NCT00539682,280,peripheral neuropathy,3,6,NA,1,4,NA,NA,sar3419 (208 mg/m2)
22921184,NA,281,diarrhoea,3,3,NA,1,6,NA,NA,sf1126 (180 mg/m2)
27154915,NCT01055496,283,neutropenia requiring G-CSF,4,3,NA,1,6,NA,NA,"inotuzumab ozogamicin (0.8 mg/m2), rituximab (375 mg/m2), cyclophosphamide (750 mg/m2), vincristine (1.4 mg/m2), prednisone (40 mg/m2)"
27154915,NCT01055496,283,neutropenia requiring G-CSF,4,4,NA,1,4,NA,NA,"inotuzumab ozogamicin (1.3 mg/m2), rituximab (375 mg/m2), cyclophosphamide (750 mg/m2), vincristine (1.4 mg/m2), prednisone (40 mg/m2)"
27154915,NCT01055496,283,thrombocytopenia,4,4,NA,1,4,NA,NA,"inotuzumab ozogamicin (1.3 mg/m2), rituximab (375 mg/m2), cyclophosphamide (750 mg/m2), vincristine (1.4 mg/m2), prednisone (40 mg/m2)"
27154915,NCT01055496,283,acute hepatitis,2,4,NA,1,4,NA,NA,"inotuzumab ozogamicin (1.3 mg/m2), rituximab (375 mg/m2), cyclophosphamide (750 mg/m2), vincristine (1.4 mg/m2), prednisone (40 mg/m2)"
27601593,NCT01209130,284,neutropenia with delayed recovery,4,7,NA,1,3,NA,NA,pinatuzumab vedotin (3.2 mg/kg)
33451977,NCT02663518,286,elevated alanine aminotransferase (ALT) and aspartate aminotransferase (AST),3,3,NA,1,5,on day 2,NA,tti-621 (0.3 mg/kg)
33451977,NCT02663518,286,thrombocytopenia,4,3,NA,2,5,on day 1; on day 3,NA,tti-621 (0.3 mg/kg)
33451977,NCT02663518,286,hypophosphatemia,3,2,NA,1,6,on day 2,NA,tti-621 (0.1 mg/kg)
30082475,NCT01397825,287,thrombocytopenia,4,1,NA,1,6,NA,NA,"alisertib (50 mg), rituximab (375 mg/m2)"
30082475,NCT01397825,287,decreased neutrophil count,4,1,>7 consecutive days,1,6,NA,NA,"alisertib (50 mg), rituximab (375 mg/m2)"
30082475,NCT01397825,288,febrile neutropenia,4,2,NA,1,25,NA,NA,"alisertib (40 mg), rituximab (375 mg/m2), vincristine (1.4 mg/m2)"
30082475,NCT01397825,288,febrile neutropenia,4,3,NA,1,3,NA,NA,"alisertib (50 mg), rituximab (375 mg/m2), vincristine (1.4 mg/m2)"
30082475,NCT01397825,287,leukopenia,4,3,NA,1,3,NA,NA,NA
30082475,NCT01397825,287,stomatitis,4,3,NA,1,3,NA,NA,NA
30082475,NCT01397825,287,fatigue,3,3,NA,1,3,NA,NA,NA
30082475,NCT01397825,287,enterobacter bacteremia,3,3,NA,1,3,NA,NA,NA
22875080,NA,289,dyspnea,3,2,NA,2,3,NA,Cohort A,"pomalidomide (10 mg), pomalidomide (5 mg)"
22875080,NA,289,neutropenia,4,2,NA,1,3,NA,Cohort A,"pomalidomide (10 mg), pomalidomide (5 mg)"
22875080,NA,289,Pulmonary embolism,3,2,NA,1,3,NA,Cohort A,"pomalidomide (10 mg), pomalidomide (5 mg)"
11432631,NA,291,neutropenia,4,8,NA,2,3,NA,NA,"raltitrexed (2.5 mg/m2), idurd (10400 mg/m2)"
