PMID,NCTID,CombnID,Drug_Name,Admin_Route,Dose_Form,Comments
9041168,NA,718,cisplatin,i.v.,Injection,NA
9060547,NA,1,docetaxel,i.v.,NA,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,i.v.,NA,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,dexamethasone,i.v.,NA,(schedule A)
9060547,NA,1,antihistamine clemastine fumarate,oral,NA,(schedule A)
9060547,NA,1,antihistamine clemastine fumarate,oral,NA,(schedule B).
9060547,NA,2,cisplatin,i.v.,NA,cisplatin preceding docetaxel (schedule B).
9060547,NA,2,docetaxel,i.v.,NA,cisplatin preceding docetaxel (schedule B).
9060547,NA,2,dexamethasone,i.v.,NA,(schedule B).
9436939,NA,581,idarubicin,i.v.,Injection,NA
9436939,NA,581,dexamethasone,i.v.,Injection,NA
9436939,NA,581,i-dexa,sc,Injection,interferon-a
9440738,NA,1,docetaxel,i.v.,NA,"schedule A, once every 3
weeks"
9440738,NA,1,standard chest radiotherapy,radiation,NA,NA
9440738,NA,1,dexamethasone,oral,NA,NA
9440738,NA,2,docetaxel,i.v.,NA,"schedule B, 2 of 3 weeks"
9440738,NA,2,standard chest radiotherapy,radiation,NA,NA
9440738,NA,2,dexamethasone,oral,NA,NA
9440738,NA,3,docetaxel,i.v.,NA,"schedule C, weekly."
9440738,NA,3,standard chest radiotherapy,radiation,NA,NA
9440738,NA,3,dexamethasone,oral,NA,NA
9443614,NA,92,fluorouracil,i.v.,Injection,NA
9443614,NA,92,doxorubicin,i.v.,Injection,NA
9443614,NA,92,vinorelbine,i.v.,Injection,NA
9443614,NA,93,fluorouracil,i.v.,Injection,NA
9443614,NA,93,doxorubicin,i.v.,Injection,NA
9443614,NA,93,vinorelbine,i.v.,Injection,NA
9443614,NA,93,folinic acid,i.v.,Injection,NA
9459161,NA,1,docetaxel,i.v.,NA,1-h infusion followed by ifosfamide as a 24-h infusion (schedule A)
9459161,NA,1,fosfamide,i.v.,NA,(schedule A)
9459161,NA,1,methylprednisolone,oral,NA,(schedule A)
9459161,NA,1,dexamethasone,oral,NA,(schedule A)
9459161,NA,2,docetaxel,i.v.,NA,ifosfamide followed by docetaxel (schedule B) every 3 weeks.
9459161,NA,2,fosfamide,i.v.,NA,(schedule B)
9459161,NA,2,methylprednisolone,oral,Injection,(schedule B)
9459161,NA,2,dexamethasone,oral,NA,NA
9552051,NA,846,eniluracil,oral,Tablet,NA
9552051,NA,846,fluorouracil,i.v.,Injection,NA
9552051,NA,846,fluorouracil,oral,Tablet,NA
9552051,NA,847,eniluracil,oral,Tablet,NA
9552051,NA,847,fluorouracil,i.v.,Injection,NA
9552051,NA,847,fluorouracil,oral,Tablet,NA
9552051,NA,847,leucovorin,oral,Tablet,NA
9661893,NA,852,lododeoxyuridine,i.p.,Injection,NA
9661893,NA,853,lododeoxyuridine,i.p.,Injection,NA
9661893,NA,853,leucovorin,i.v.,Injection,NA
9815746,NA,67,topotecan,i.v.,Injection,NA
9815746,NA,67,doxorubicin,i.v.,Injection,NA
9815746,NA,68,topotecan,i.v.,Injection,NA
9815746,NA,68,doxorubicin,i.v.,Injection,NA
9815746,NA,68,g-csf,sc,Injection,NA
9850032,NA,1,gemcitabine,i.v.,NA,NA
9850032,NA,1,docetaxel,i.v.,NA,day 1
9850032,NA,1,dexamethasone,oral,NA,NA
9850032,NA,1,ciprofloxacin,oral,NA,"when grades 3 to 4
neutropenia occurred."
9850032,NA,2,gemcitabine,i.v.,NA,NA
9850032,NA,2,docetaxel,i.v.,NA,day 15
9850032,NA,2,dexamethasone,oral,NA,NA
9850032,NA,2,ciprofloxacin,oral,NA,"""when grades 3 to 4
neutropenia occurred."""
9989521,NA,1,radiotherapy,hyperfractionated radiotherapy,NA,Brain tumors;Radiotherapy
9989521,NA,1,methylprednisolone,i.v.,NA,Brain tumors;Radiotherapy
9989521,NA,1,phenytoin,NA,NA,Brain tumors;Radiotherapy
9989521,NA,1,docetaxel,i.v.,NA,Brain tumors;Docetaxel administration
9989521,NA,1,methylprednisolone,i.v.,NA,Brain tumors;Docetaxel administration
9989521,NA,1,ranitidine,oral,NA,Brain tumors;Docetaxel administration
9989521,NA,1,tropisetron,i.v.,NA,Brain tumors;Docetaxel administration
9989521,NA,1,g-csf,NA,NA,Brain tumors;Docetaxel administration
9989521,NA,2,radiotherapy,anteroposterior radiation,NA,Chest tumors;Radiotherapy
9989521,NA,2,docetaxel,i.v.,NA,Chest tumors;Docetaxel administration
9989521,NA,2,methylprednisolone,i.v.,NA,Chest tumors;Docetaxel administration
9989521,NA,2,methylprednisolone,oral,NA,Chest tumors;Docetaxel administration
9989521,NA,2,ranitidine,oral,NA,Chest tumors;Docetaxel administration
9989521,NA,2,tropisetron,i.v.,NA,Chest tumors;Docetaxel administration
9989521,NA,2,g-csf,NA,NA,Chest tumors;Docetaxel administration
9989521,NA,3,radiotherapy,anteroposterior radiation,NA,pelvic tumors;Radiotherapy
9989521,NA,3,docetaxel,i.v.,NA,pelvic tumors;Docetaxel administration
9989521,NA,3,methylprednisolone,i.v.,NA,pelvic tumors;Docetaxel administration
9989521,NA,3,methylprednisolone,oral,NA,pelvic tumors;Docetaxel administration
9989521,NA,3,ranitidine,oral,NA,pelvic tumors;Docetaxel administration
9989521,NA,3,tropisetron,i.v.,NA,pelvic tumors;Docetaxel administration
9989521,NA,3,g-csf,NA,NA,pelvic tumors;Docetaxel administration
10071279,NA,193,paclitaxel,i.v.,Injection,NA
10071279,NA,193,doxorubicin,i.v.,Injection,NA
10071279,NA,193,dexrazoxane,i.v.,Injection,NA
10071279,NA,194,paclitaxel,i.v.,Injection,NA
10071279,NA,194,doxorubicin,i.v.,Injection,NA
10071279,NA,194,dexrazoxane,i.v.,Injection,NA
10071279,NA,194,g-csf,sc,Injection,NA
10389912,NA,63,doxorubicin,i.v.,Injection,NA
10389912,NA,63,paclitaxel,i.v.,Injection,NA
10389912,NA,63,granulocyte colony-stimulating factor,sc,Injection,NA
10509151,NA,86,cyclophosphamide,i.v.,Injection,NA
10509151,NA,86,epirubicin,i.v.,Injection,NA
10509151,NA,87,filgrastim,sc,Injection,NA
10509151,NA,87,cyclophosphamide,i.v.,Injection,NA
10509151,NA,87,epirubicin,i.v.,Injection,NA
10509151,NA,87,vincristine,i.v.,Injection,NA
10509151,NA,87,prednisolone,oral,Tablet,NA
10589753,NA,677,paclitaxel,i.v.,Injection,NA
10589753,NA,677,etoposide,i.v.,Injection,NA
10589753,NA,677,etoposide,oral,Capsule,NA
10589753,NA,677,cisplatin,i.v.,Injection,NA
10590370,NA,825,melphalan,i.v.,Injection,NA
10590370,NA,825,paclitaxel,i.v.,Injection,NA
10590370,NA,825,cisplatin,i.v.,Injection,NA
10590370,NA,825,g-csf,sc,Injection,NA
10654007,NA,129,carboplatin,i.v.,Injection,ED = extensive disease
10654007,NA,129,etoposide,i.v.,Injection,ED = extensive disease
10654007,NA,129,ifosfamide,i.v.,Injection,ED = extensive disease
10654007,NA,130,carboplatin,i.v.,Injection,LD = limited disease patients
10654007,NA,130,etoposide,i.v.,Injection,LD = limited disease patients
10654007,NA,130,ifosfamide,i.v.,Injection,LD = limited disease patients
10654007,NA,130,radiation,radiation,Radiation,LD = limited disease patients
10811508,NA,1,docetaxel,i.v.,NA,NA
10811508,NA,1,gemcitabin,i.v.,NA,NA
10811508,NA,1,dexamethasone,oral,NA,NA
10811508,NA,2,docetaxel,i.v.,NA,NA
10811508,NA,2,vinorelbine,i.v.,NA,NA
10811508,NA,2,dexamethasone,oral,NA,NA
11049969,NA,573,tositumomab,i.v.,Injection,anti- CD20 antibody trace labeled with 131I (185-370 MBq)
11049969,NA,573,iodine-131–tositumomab,radiation,Radiation,NA
11049969,NA,573,etoposide,i.v.,Injection,NA
11049969,NA,573,cyclophosphamide,i.v.,Injection,NA
11051260,NA,1,docetaxel,i.v.,NA,There are two sequences:  doxorubicin after docetaxel; docetaxel after doxorubicin.
11051260,NA,1,doxorubicin,i.v.,NA,NA
11051260,NA,1,docetaxel,i.v.,Injection,Sequence: Docetaxel->doxorubicin; doxorubicin after docetaxel
11051260,NA,1,doxorubicin,i.v.,Injection,Sequence: Docetaxel->doxorubicin; doxorubicin after docetaxel
11051260,NA,2,doxorubicin,i.v.,Injection,Sequence:Doxorubicin->docetaxel;docetaxel after doxorubicin
11051260,NA,2,docetaxel,i.v.,Injection,Sequence:Doxorubicin->docetaxel;docetaxel after doxorubicin
11106111,NA,75,cyclophosphamide,i.v.,Injection,NA
11106111,NA,75,doxorubicin,i.v.,Injection,NA
11106111,NA,75,vincristine,i.v.,Injection,NA
11106111,NA,75,prednisolone,oral,Tablet,NA
11106111,NA,76,cyclophosphamide,i.v.,Injection,NA
11106111,NA,76,doxorubicin,i.v.,Injection,NA
11106111,NA,76,vincristine,i.v.,Injection,NA
11106111,NA,76,prednisolone,oral,Tablet,NA
11106111,NA,76,prophylactic rhug-csf,sc,Injection,NA
11137204,NA,1,irinotecan,i.v.,NA,60-min i.v. infusion at a fixed dose on day1; Treatment was repeated every 3 weeks.
11137204,NA,2,irinotecan,i.v.,NA,escalating doses on day 8; Treatment was repeated every 3 weeks.
11137204,NA,2,cisplatin,i.v.,NA,"fixed dose on day 8, 2 h after
CPT-11 administration; Treatment was repeated every 3 weeks."
11241232,NA,545,vinorelbine,i.v.,Injection,NA
11241232,NA,545,paclitaxel,i.v.,Injection,NA
11241232,NA,546,vinorelbine,i.v.,Injection,NA
11241232,NA,546,paclitaxel,i.v.,Injection,NA
11241232,NA,546,g-csf,sc,Injection,NA
11244325,NA,84,paclitaxel,i.v.,Injection,NA
11244325,NA,84,ifosfamide,i.v.,Injection,NA
11244325,NA,85,paclitaxel,i.v.,Injection,NA
11244325,NA,85,epirubicin,i.v.,Injection,NA
11335910,NA,1,cimetidine,NA,NA,Premedication
11335910,NA,1,hydrocortisone,NA,NA,Premedication
11335910,NA,1,diphenhydramine,NA,NA,Premedication
11335910,NA,1,polyethylene-glycolated liposomal doxorubicin,i.v.,NA,NA
11350887,NA,2,dexamethasone,i.v.,NA,premedication
11350887,NA,2,famotidine,i.v.,NA,premedication
11350887,NA,2,diphenhydramine,i.v.,NA,premedication
11350887,NA,2,ondansetron,i.v.,NA,premedication
11350887,NA,2,doxorubicin,i.v.,NA,Doxorubicin and Paclitaxel without PSC 833.(DP)
11350887,NA,2,paclitaxel,i.v.,NA,Doxorubicin and Paclitaxel without PSC 833.(DP)
11350887,NA,3,p-glycoprotein inhibitor valspodar,i.v.,NA,Doxorubicin and Paclitaxel with PSC 833.(DPV)
11350887,NA,3,doxorubicin,i.v.,NA,Doxorubicin and Paclitaxel with PSC 833.(DPV)
11350887,NA,3,paclitaxel,oral,NA,Doxorubicin and Paclitaxel with PSC 833.(DPV)
11355147,NA,644,pegylated ifna-2b,sc,Injection,NA
11355147,NA,646,interleukin-2,sc,Injection,NA
11355147,NA,646,rhuifna-2a,sc,Injection,NA
11355147,NA,646,5-fu,i.v.,Injection,NA
11398891,NA,101,carboplatin,i.v.,Injection,NA
11398891,NA,101,topotecan,i.v.,Injection,NA
11398891,NA,101,pachtaxel,i.v.,Injection,NA
11398891,NA,102,carboplatin,i.v.,Injection,NA
11398891,NA,102,topotecan,i.v.,Injection,NA
11398891,NA,102,pachtaxel,i.v.,Injection,NA
11398891,NA,102,"granulocyte
colony-stimulating factor",sc,Injection,NA
11466671,NA,1,doxorubicin,NA,NA,CALGB 8852;Cycles were repeated every 21 days
11466671,NA,1,vincristine,NA,NA,CALGB 8852
11466671,NA,1,prednisone,oral,NA,CALGB 8852
11466671,NA,1,cytoxan,NA,NA,CALGB 8852
11466671,NA,1,etoposide,NA,NA,CALGB 8852
11466671,NA,1,g-csf,subcutaneously,NA,CALGB 8852
11466671,NA,2,doxorubicin,NA,NA,CALGB 8854;Cycles were repeated every 21 days
11466671,NA,2,vincristine,NA,NA,CALGB 8854
11466671,NA,2,prednisone,oral,NA,CALGB 8854
11466671,NA,2,cytoxan,NA,NA,CALGB 8854
11466671,NA,2,etoposide,NA,NA,CALGB 8854
11466671,NA,2,g-csf,subcutaneously,NA,CALGB 8854
11714542,NA,115,thoracic radiation therapy,radiation,Radiation,NA
11714542,NA,115,docetaxel,i.v.,Injection,NA
11714542,NA,116,docetaxel,i.v.,Injection,NA
11714542,NA,116,carboplatin,i.v.,Injection,NA
11714542,NA,116,thoracic radiation therapy,radiation,Radiation,NA
11768362,NA,88,epirubicin,i.v.,Injection,NA
11768362,NA,88,cyclophosphamide,i.v.,Injection,NA
11768362,NA,88,5-fluorouracil,i.v.,Injection,NA
11768362,NA,91,epirubicin,i.v.,Injection,NA
11768362,NA,91,cyclophosphamide,i.v.,Injection,NA
11768362,NA,91,5-fluorouracil,i.v.,Injection,NA
11822765,NA,297,irinotecan,i.v.,Injection,NA
11822765,NA,298,irinotecan,i.v.,Injection,NA
11822765,NA,298,g-csf,sc,Injection,NA
11869937,NA,608,idarubicin,i.v.,Injection,NA
11869937,NA,608,cyclosporin a,i.v.,Injection,NA
11869937,NA,608,granulocyte colony-stimulating factor,sc,Injection,NA
11869937,NA,608,cytarabine,i.v.,Injection,NA
11869937,NA,609,idarubicin,i.v.,Injection,NA
11869937,NA,609,cyclosporin a,i.v.,Injection,NA
11869937,NA,609,cytosine arabinoside,i.v.,Injection,NA
11869937,NA,609,granulocyte colony-stimulating factor,sc,Injection,NA
11925132,NA,103,carboplatin,i.v.,Injection,NA
11925132,NA,103,topotecan,i.v.,Injection,NA
11925132,NA,111,topotecan,i.v.,Injection,NA
11925132,NA,111,carboplatin,i.v.,Injection,NA
11925132,NA,111,paclitaxel,i.v.,Injection,NA
12114412,NA,603,bryostatin 1,i.v.,Injection,NSC399555
12114412,NA,603,ara-c,i.v.,Injection,NA
12453855,NA,693,oxaliplatin,i.v.,Injection,NA
12453855,NA,693,irinotecan,i.v.,Injection,NA
12453855,NA,694,oxaliplatin,i.v.,Injection,NA
12453855,NA,694,irinotecan,i.v.,Injection,NA
12453855,NA,694,leucovorin,i.v.,Injection,NA
12453855,NA,694,5-fluorouracil,i.v.,Injection,NA
12576438,NA,706,irinotecan,i.v.,Injection,NA
12576438,NA,706,cisplatin,i.v.,Injection,NA
12576438,NA,707,irinotecan,i.v.,Injection,NA
12576438,NA,707,cisplatin,i.v.,Injection,NA
12576438,NA,707,amifostine,i.v.,Injection,NA
12621462,NA,1,gemcitabine,i.v.,NA,GET regimen
12621462,NA,1,epirubicin,i.v.,NA,GET regimen
12621462,NA,1,paclitaxel,i.v.,NA,GET regimen
12621462,NA,1,rhg-csf,sc,NA,NA
12621462,NA,1,idarubicin,i.v.,NA,NA
12621462,NA,1,dexamethasone,NA,NA,prophylactic antiemetic therapy
12621462,NA,1,ondasentron,NA,NA,prophylactic antiemetic therapy
12621462,NA,1,peripheral blood progenitor cell,i.v.,NA,NA
12621462,NA,1,acyclovir,i.v.,NA,Patients with a positive herpes
12621462,NA,1,ceftazidime,NA,NA,"In cases
of febrile neutropenia"
12621462,NA,1,amikacin,NA,NA,"In cases
of febrile neutropenia"
12621462,NA,2,thiotepa,i.v.,NA,HDC
12621462,NA,2,melphalan,i.v.bolus,NA,HDC
12621462,NA,2,autologous pbpc,i.v.,NA,HDC
12637470,NA,616,troxacitabine,i.v.,Injection,NA
12637470,NA,616,topotecan,i.v.,Injection,NA
12637470,NA,617,troxacitabine,NA,Injection,NA
12637470,NA,617,idarubicin,i.v.,Injection,NA
12637470,NA,618,troxacitabine,NA,Injection,NA
12637470,NA,618,ara-c,i.v.,Injection,NA
12796372,NA,679,topotecan,i.v.,Injection,NA
12796372,NA,679,paclitaxel,i.v.,Injection,NA
12796372,NA,679,etoposide,i.v.,Injection,NA
12796372,NA,679,cisplatin,i.v.,Injection,NA
12796372,NA,679,thoracic radiotherapy,radiation,Radiation,NA
12912940,NA,704,irinotecan,i.v.,Injection,NA
12912940,NA,704,eias,NA,NA,enzyme-inducing anticonvulsants
12912940,NA,705,irinotecan,i.v.,Injection,NA
14962724,NA,1,paclitaxel analogue bms-184476,i.v.,NA,3-weekly
14962724,NA,1,doxorubicin,i.v.,NA,3-weekly
14962724,NA,2,paclitaxel analogue bms-184476,i.v.,NA,"on day 1 and day 8 every 3 weeks,"
14962724,NA,2,doxorubicin,i.v.,NA,on day 1 every 3 week
15341977,NA,125,gemcitabine,i.v.,Injection,NA
15341977,NA,125,treosulfan,i.v.,Injection,NA
15349753,NA,203,gemcitabine,i.v.,NA,"4-h intravenous infusion, Group A included patients with adequate hematopoiesis at study entry as defined by an absolute neutrophil count (ANC) >1·109/l and a platelet count >50·109/l."
15349753,NA,203,cladribine,i.v.,NA,1-h bolus infusion
15349753,NA,204,gemcitabine,i.v.,NA,4-h intravenous infusion;Group B included all other patients who did not meet the criteria for ANC and platelet count required for group A
15349753,NA,204,cladribine,i.v.,NA,1-h bolus infusion
15736475,NA,562,leucovorin,i.v.,Injection,NA
15736475,NA,562,5-fluorouracil,i.v.,Injection,NA
15736475,NA,562,cyclophosphamide,i.v.,Injection,NA
15736475,NA,562,vinorelbine,i.v.,Injection,NA
15865068,NA,669,epirubicin,i.v.,Injection,NA
15865068,NA,669,paclitaxel,i.v.,Injection,NA
16009951,NA,407,oxaliplatin,i.v.,Injection,NA
16009951,NA,407,irinotecan,i.v.,Injection,NA
16009951,NA,407,floxuridine,hepatic arterial infusion,Injection,NA
16009951,NA,408,oxaliplatin,i.v.,Injection,NA
16009951,NA,408,fluorouracil,i.v.,Injection,NA
16009951,NA,408,leucovorin,i.v.,Injection,NA
16009951,NA,408,floxuridine,hepatic arterial infusion,Injection,NA
16062072,NA,105,capecitabine,oral,Tablet,NA
16062072,NA,105,carboplatin,i.v.,Injection,NA
16062072,NA,105,docetaxel,i.v.,Injection,NA
16077976,NA,707,vinorelbine,i.v.,Injection,NA
16077976,NA,707,gemcitabine,i.v.,Injection,NA
16115936,NA,64,cisplatin,i.v.,Injection,NA
16115936,NA,64,flavopiridol,i.v.,Injection,NA
16115936,NA,65,flavopiridol,i.v.,Injection,NA
16115936,NA,65,carboplatin,i.v.,Injection,NA
16126736,NA,29,liposomal doxorubicin,i.v.,Injection,NA
16126736,NA,29,paclitaxel,i.v.,Injection,NA
16126736,NA,30,liposomal doxorubicin,i.v.,Injection,NA
16126736,NA,30,paclitaxel,i.v.,Injection,NA
16126736,NA,30,valspodar,oral,solution,NA
16144928,NA,649,peg-ifn,sc,Injection,Pegasys
16144928,NA,650,peg-ifn,sc,Injection,Pegasys
16144928,NA,650,cytarabine,i.v.,Injection,NA
16248762,NA,986,90y-mcc49,i.v.,Injection,NA
16248762,NA,986,ifn,sc,Injection,NA
16248762,NA,987,90y-mcc49,i.v.,Injection,NA
16248762,NA,987,dtpa,i.v.,Injection,NA
16248762,NA,987,edta,i.v.,Injection,NA
16248762,NA,987,ifn,sc,Injection,NA
16248762,NA,988,90y-mcc49,i.v.,Injection,NA
16248762,NA,988,paclitaxel,i.v.,Injection,NA
16248762,NA,988,ifn,sc,Injection,NA
16446328,NA,686,irinotecan,oral,NA,NA
16446328,NA,687,irinotecan,oral,NA,NA
16446328,NA,687,cefixime,oral,Tablet,NA
16467100,NA,451,gefitinib,oral,Tablet,NA
16467100,NA,451,sirolimus,oral,Tablet,NA
16467100,NA,452,gefitinib,oral,Tablet,NA
16467100,NA,452,sirolimus,oral,Tablet,NA
16467100,NA,452,cyp3a-inducing antiepileptic drugs,NA,NA,"including phenytoin, carbamazepine, phenobarbital, oxcarbazapine, and primidone"
16503137,NA,56,gemcitabine,i.v.,Injection,NA
16503137,NA,56,imatinib,oral,Capsule,NA
16503137,NA,57,doxorubicin,i.v.,Injection,NA
16503137,NA,57,imatinib,oral,Capsule,NA
16596187,NA,690,lipoplatin,i.v.,Injection,liposomal cisplatin
16596187,NA,690,gemcitabine,i.v.,Injection,NA
16763792,NA,83,bortezomib,i.v.,Injection,NA
16763792,NA,83,paclitaxel,i.v.,Injection,NA
16763792,NA,83,carboplatin,i.v.,Injection,NA
16969706,NA,262,2-methoxyestradiol,oral,Tablet,NA
16969706,NA,263,2-methoxyestradiol,oral,Tablet,NA
16969706,NA,263,docetaxel,i.v.,Injection,NA
17197129,NA,46,capecitabine,oral,Injection,NA
17197129,NA,46,carboplatin,i.v.,Injection,NA
17197129,NA,46,paclitaxel,i.v.,Injection,NA
17197129,NA,46,rt,radiation,Radiation,NA
17293590,NA,664,imatinib,oral,Capsule,Stratum 1
17293590,NA,664,irradiation,radiation,Radiation,Stratum 1
17293590,NA,665,imatinib,oral,Capsule,Stratum 2A
17293590,NA,665,irradiation,radiation,Radiation,Stratum 2A
17293590,NA,666,imatinib,oral,Capsule,Stratum 2B
17293590,NA,666,eiacds,NA,NA,Stratum 2B
17293590,NA,666,irradiation,radiation,Radiation,Stratum 2B
17465237,NA,628,cisplatin,i.v.,Injection,NA
17465237,NA,628,temozolomide,oral,Capsule,NA
17465237,NA,628,thalidomide,oral,Capsule,NA
17679729,NA,120,decitabine,i.v.,NA,NA
17679729,NA,121,decitabine,i.v.,NA,NA
17679729,NA,121,valproic acid,oral,NA,NA
17905421,NA,85,bortezomib,i.v.,Injection,NA
17905421,NA,85,carboplatin,i.v.,Injection,NA
18359865,NA,670,imatinib,oral,Tablet,NA
18359865,NA,670,temozolomide,oral,Capsule,NA
18359865,NA,671,imatinib,i.v.,Tablet,NA
18359865,NA,671,temozolomide,i.v.,Capsule,NA
18359865,NA,671,eiaeds,NA,NA,NA
18689866,NA,89,cyclophosphamide,i.v.,Injection,NA
18689866,NA,89,doxorubicin,i.v.,Injection,NA
18689866,NA,89,vincristine,i.v.,Injection,NA
18689866,NA,89,prednisolone,i.v.,Injection,NA
18689866,NA,89,bortezomib,i.v.,Injection,NA
18756533,NA,586,clofarabine,i.v.,Injection,NA
18756533,NA,586,idarubicin,i.v.,Injection,NA
18756533,NA,587,clofarabine,i.v.,Injection,NA
18756533,NA,587,idarubicin,i.v.,Injection,NA
18756533,NA,587,cytarabine,i.v.,Injection,NA
19096311,NA,37,gemcitabine,i.v.,Injection,NA
19096311,NA,37,carboplatin,i.v.,Injection,NA
19096311,NA,37,thoracic radiation therapy,radiation,Radiation,NA
19096311,NA,38,gemcitabine,i.v.,Injection,NA
19096311,NA,38,paclitaxel,i.v.,Injection,NA
19096311,NA,38,thoracic radiation therapy,radiation,Radiation,NA
19319526,NA,191,188re-hedp,radiation,Radiation,NA
19319526,NA,191,capecitabine,oral,Tablet,NA
19443394,NA,706,s-1,oral,Capsule,NA
19443394,NA,706,cisplatin,i.v.,Injection,NA
19596976,NA,29,carboplatin,i.v.,Injection,NA
19596976,NA,29,capecitabine,oral,Tablet,NA
19596976,NA,29,imrt,radiation,Radiation,NA
19636016,NA,226,abr-217620,i.v.,Injection,NA
19636016,NA,227,abr-217620,i.v.,Injection,NA
19636016,NA,227,docetaxel,i.v.,Injection,NA
19800673,NA,14,fdr gemcitabine,i.v.,Injection,NA
19800673,NA,14,carboplatin,i.v.,Injection,NA
19800673,NA,15,fdr gemcitabine,i.v.,Injection,NA
19800673,NA,15,carboplatin,i.v.,Injection,NA
19800673,NA,16,fdr gemcitabine,i.v.,Injection,NA
19800673,NA,16,carboplatin,i.v.,Injection,NA
20028752,NCT00094835,22,motesanib,oral,Tablet,NA
20028752,NCT00094835,22,paclitaxel,i.v.,Injection,NA
20028752,NCT00094835,22,carboplatin,i.v.,Injection,NA
20028752,NCT00094835,23,panitumumab,i.v.,Injection,NA
20082116,NA,552,gemcitabine,i.v.,Injection,NA
20082116,NA,552,17-aag,i.v.,Injection,NA
20082116,NA,552,cisplatin,i.v.,Injection,NA
20082116,NA,553,gemcitabine,i.v.,Injection,NA
20082116,NA,553,17-aag,i.v.,Injection,NA
20082116,NA,554,17-aag,i.v.,Injection,NA
20082116,NA,554,cisplatin,i.v.,Injection,NA
20085867,NA,1,docetaxel,i.v.,Injection,Combination1 is for Chemoradiation Therapy
20085867,NA,1,cisplatin,i.v.,Injection,NA
20085867,NA,1,concurrent radiation therapy,radiation,Radiation,NA
20085867,NA,1,dexamethasone,i.v.,Injection,NA
20085867,NA,1,5-ht3 antagonists,i.v.,Injection,NA
20085867,NA,2,docetaxel,i.v.,Injection,"Docetaxel Combination2 is for Consolidation Therapy:for patients with no disease
progression"
20085867,NA,2,dexamethasone,oral,Tablet,NA
20085867,NA,2,dexamethasone,i.v.,Injection,NA
20107799,NA,1,docetaxel,i.v.,NA,NA
20107799,NA,1,suramin,NA,NA,NA
20107799,NA,2,gemcitabine,i.v.,NA,NA
20107799,NA,2,suramin,NA,NA,NA
20495918,NA,21,5-fu,i.v.,Injection,continuous
20495918,NA,21,cisplatin,i.v.,Injection,NA
20495918,NA,21,epirubicin,i.v.,Injection,NA
20495918,NA,21,radiation therapy,radiation,Radiation,NA
20495918,NA,22,5-fu,i.v.,Injection,continuous
20495918,NA,22,irinotecan,i.v.,Injection,NA
20495918,NA,22,epirubicin,i.v.,Injection,NA
20495918,NA,22,radiation therapy,radiation,Radiation,NA
20530446,NA,927,lipoplatin,i.v.,Injection,Liposomal cisplatin
20530446,NA,928,lipoplatin,i.v.,Injection,Liposomal cisplatin
20530446,NA,928,paclitaxel,i.v.,Injection,NA
20580118,NCT00573690,6,sorafenib,oral,Tablet,NA
20580118,NCT00573690,6,cisplatin,i.v.,Injection,NA
20580118,NCT00573690,6,etoposide,i.v.,Injection,NA
20580118,NCT00573690,7,sorafenib,oral,Tablet,NA
20580118,NCT00573690,7,carboplatin,i.v.,Injection,NA
20580118,NCT00573690,7,pemetrexed,i.v.,Injection,NA
20588278,NA,82,belinostat,i.v.,Injection,NA
20588278,NA,82,carboplatin,i.v.,Injection,NA
20588278,NA,83,paclitaxel,i.v.,Injection,NA
20606092,NA,530,vorinostat,oral,Capsule,"Part A, B"
20606092,NA,530,vorinostat,oral,Suspension,Part D
20606092,NA,531,vorinostat,oral,Capsule,Part C
20606092,NA,531,cis retinoic acid,oral,Capsule,Part C
20628389,NA,1,figitumumab,i.v.,NA,NA
20628389,NA,1,docetaxel,i.v.,NA,NA
20628389,NA,1,dexamethasone,oral,NA,NA
20628389,NA,2,figitumumab,i.v.,NA,NA
20670085,NCT00350961,205,gemcitabin,i.v.,Injection,NA
20670085,NCT00350961,205,capecitabine,oral,Tablet,NA
20670085,NCT00350961,205,oxaliplatin,i.v.,Injection,NA
20712886,NA,1,epirubicin,NA,NA,NA
20712886,NA,1,paclitaxe,i.v.,Injection,NA
20712886,NA,1,filgrastim,NA,NA,NA
20712886,NA,1,darbepoetin alfa,NA,NA,NA
