PMID,NCTID,CombnID,Drug_Name,Dose_Level,Dose_Value,Dose_Unit,Frequency,Schedule,Comments
32669374,NCT01489865,108,5-fluorouracil,3,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,oxaliplatin,3,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,oxaliplatin,3,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,veliparib,4,100,mg,2,days 1–7 of each 14-day cycle,NA
32669374,NCT01489865,108,5-fluorouracil,4,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,oxaliplatin,4,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,oxaliplatin,4,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,veliparib,5,150,mg,2,days 1–7 of each 14-day cycle,NA
32669374,NCT01489865,108,5-fluorouracil,5,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,oxaliplatin,5,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,oxaliplatin,5,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,veliparib,6,200,mg,2,days 1–7 of each 14-day cycle,NA
32669374,NCT01489865,108,5-fluorouracil,6,400,mg/m2,NA,NA,NA
32669374,NCT01489865,108,oxaliplatin,6,400,mg/m2,NA,NA,NA
32669374,NCT01489865,108,oxaliplatin,6,400,mg/m2,NA,NA,NA
32669374,NCT01489865,108,veliparib,7,250,mg,2,days 1–7 of each 14-day cycle,NA
32669374,NCT01489865,108,5-fluorouracil,7,400,mg/m2,NA,NA,NA
32669374,NCT01489865,108,oxaliplatin,7,400,mg/m2,NA,NA,NA
32669374,NCT01489865,108,oxaliplatin,7,400,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,cetuximab,1,400,mg/m2,NA,weekly,400 mg/m2 at week 1 and subsequently 250 mg/m2
33386556,UMIN000015620,109,irinotecan,1,100,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,oxaliplatin,1,85,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,oxaliplatin,1,85,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,l-leucovorin,1,200,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,5-fluorouracil,1,2400,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,cetuximab,2,400,mg/m2,NA,weekly,400 mg/m2 at week 1 and subsequently 250 mg/m2
33386556,UMIN000015620,109,irinotecan,2,120,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,oxaliplatin,2,85,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,oxaliplatin,2,85,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,l-leucovorin,2,200,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,5-fluorouracil,2,2400,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,cetuximab,3,400,mg/m2,NA,weekly,400 mg/m2 at week 1 and subsequently 250 mg/m2
33386556,UMIN000015620,109,irinotecan,3,150,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,oxaliplatin,3,85,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,oxaliplatin,3,85,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,l-leucovorin,3,200,mg/m2,NA,NA,NA
33386556,UMIN000015620,109,5-fluorouracil,3,2400,mg/m2,NA,NA,NA
29691300,NA,110,andecaliximab,1,200,mg,NA,every 2 weeks (q2w),NA
29691300,NA,110,andecaliximab,2,600,mg,NA,every 2 weeks (q2w),NA
29691300,NA,110,andecaliximab,3,1800,mg,NA,every 2 weeks (q2w),NA
29691300,NA,111,andecaliximab,1,800,mg,NA,on days 1 and 15 of each 28-day cycle,NA
29691300,NA,111,5-fluorouracil,1,400,mg/m2,NA,days 1 and 15 of each 28-day cycle,"5-fluorouracil bolus (400 mg/m2), followed by a 46-hour infusion of 5-fluorouracil (2,400 mg/m2)."
29691300,NA,111,leucovorin,1,200,mg/m2,NA,days 1 and 15 of each 28-day cycle,NA
29691300,NA,111,oxaliplatin,1,85,mg/m2,NA,days 1 and 15 of each 28-day cycle,NA
29691300,NA,111,oxaliplatin,1,85,mg/m2,NA,days 1 and 15 of each 28-day cycle,NA
31185328,NA,112,panitumumab,0,3,mg/kg,NA,NA,NA
31185328,NA,112,5-fu,0,600,mg/m2/day,NA,NA,NA
31185328,NA,112,panitumumab,1,3,mg/kg,NA,NA,NA
31185328,NA,112,5-fu,1,400,mg/m2/day,NA,NA,NA
31558477,NA,113,5-fluorouracil,1,2400,mg/m2,over 46 hours,every 14 days,NA
31558477,NA,113,leucovorin,1,400,mg/m2,NA,every 14 days,NA
31558477,NA,113,nab-paclitaxel,1,125,mg/m2,NA,every 14 days,NA
31558477,NA,113,irinotecan,1,180,mg/m2,NA,every 14 days,NA
31558477,NA,113,irinotecan,1,135,mg/m2,NA,every 14 days,NA
31558477,NA,113,irinotecan,1,90,mg/m2,NA,every 14 days,NA
33985455,ChiCTR1900027833,114,gemcitabine,1,1000,mg/m2,"day1, 8",NA,NA
33985455,ChiCTR1900027833,114,nabpaclitaxel,1,125,mg/m 2,"day1, 8",NA,NA
33985455,ChiCTR1900027833,114,s-1,1,40,mg,NA,NA,NA
33985455,ChiCTR1900027833,114,gemcitabine,2,1000,mg/m2,"day1, 8",NA,NA
33985455,ChiCTR1900027833,114,nabpaclitaxel,2,125,mg/m 2,"day1, 8",NA,NA
33985455,ChiCTR1900027833,114,s-1,2,60,mg,NA,NA,NA
33985455,ChiCTR1900027833,114,gemcitabine,3,1000,mg/m2,"day1, 8",NA,NA
33985455,ChiCTR1900027833,114,nabpaclitaxel,3,125,mg/m 2,"day1, 8",NA,NA
33985455,ChiCTR1900027833,114,s-1,3,80,mg,NA,NA,NA
33985455,ChiCTR1900027833,114,gemcitabine,4,1000,mg/m2,"day1, 8",NA,NA
33985455,ChiCTR1900027833,114,nabpaclitaxel,4,125,mg/m 2,"day1, 8",NA,NA
33985455,ChiCTR1900027833,114,s-1,4,100,mg,NA,NA,NA
28489753,UMIN000005808,115,oxaliplatin,0,85,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,oxaliplatin,0,85,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,irinotecan,0,100,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,leucovorin,0,400,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,5-fluorouracil,0,400,mg/m2,NA,400 mg/m2 5-fluorouracil (5-FU) as a bolus on day 1 and 2400 mg/m2 5-FU as a 46-hour continuous infusion biweekly.,NA
28489753,UMIN000005808,115,oxaliplatin,1,85,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,oxaliplatin,1,85,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,irinotecan,1,125,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,leucovorin,1,400,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,5-fluorouracil,1,400,mg/m2,NA,400 mg/m2 5-fluorouracil (5-FU) as a bolus on day 1 and 2400 mg/m2 5-FU as a 46-hour continuous infusion biweekly.,NA
28489753,UMIN000005808,115,oxaliplatin,2,85,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,oxaliplatin,2,85,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,irinotecan,2,150,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,leucovorin,2,400,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,5-fluorouracil,2,400,mg/m2,NA,400 mg/m2 5-fluorouracil (5-FU) as a bolus on day 1 and 2400 mg/m2 5-FU as a 46-hour continuous infusion biweekly.,NA
28489753,UMIN000005808,115,oxaliplatin,3,85,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,oxaliplatin,3,85,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,irinotecan,3,180,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,leucovorin,3,400,mg/m2,NA,NA,NA
28489753,UMIN000005808,115,5-fluorouracil,3,400,mg/m2,NA,400 mg/m2 5-fluorouracil (5-FU) as a bolus on day 1 and 2400 mg/m2 5-FU as a 46-hour continuous infusion biweekly.,NA
30511200,NA,116,tas-114,1,5,mg/m2,2,NA,NA
30511200,NA,116,s-1,1,30,mg/m2,2,NA,NA
30511200,NA,116,tas-114,2,10,mg/m2,2,NA,NA
30511200,NA,116,s-1,2,30,mg/m2,2,NA,NA
30511200,NA,116,tas-114,3,20,mg/m2,2,NA,NA
30511200,NA,116,s-1,3,30,mg/m2,2,NA,NA
30511200,NA,116,tas-114,4,40,mg/m2,2,NA,NA
30511200,NA,116,s-1,4,30,mg/m2,2,NA,NA
30511200,NA,116,tas-114,5,60,mg/m2,2,NA,NA
30511200,NA,116,s-1,5,30,mg/m2,2,NA,NA
30511200,NA,116,tas-114,6,90,mg/m2,2,NA,NA
30511200,NA,116,s-1,6,30,mg/m2,2,NA,NA
30511200,NA,116,tas-114,7,120,mg/m2,2,NA,NA
30511200,NA,116,s-1,7,30,mg/m2,2,NA,NA
30511200,NA,116,tas-114,8,160,mg/m2,2,NA,NA
30511200,NA,116,s-1,8,30,mg/m2,2,NA,NA
30511200,NA,116,tas-114,9,200,mg/m2,2,NA,NA
30511200,NA,116,s-1,9,30,mg/m2,2,NA,NA
30511200,NA,116,tas-114,10,240,mg/m2,2,NA,NA
30511200,NA,116,s-1,10,30,mg/m2,2,NA,NA
33957442,NA,117,irinotecan,1,70,mg/m2,NA,NA,NA
33957442,NA,117,oxaliplatin,1,60,mg/m2,NA,NA,NA
33957442,NA,117,oxaliplatin,1,60,mg/m2,NA,NA,NA
33957442,NA,117,5-fluorouracil,1,2400,mg/m2,NA,NA,NA
33957442,NA,117,leucovorin,1,400,mg/m2,NA,NA,NA
33957442,NA,117,irinotecan,2,50,mg/m2,NA,NA,NA
33957442,NA,117,oxaliplatin,2,60,mg/m2,NA,NA,NA
33957442,NA,117,oxaliplatin,2,60,mg/m2,NA,NA,NA
33957442,NA,117,5-fluorouracil,2,2400,mg/m2,NA,NA,NA
33957442,NA,117,leucovorin,2,400,mg/m2,NA,NA,NA
33957442,NA,117,irinotecan,3,50,mg/m2,NA,NA,NA
33957442,NA,117,oxaliplatin,3,85,mg/m2,NA,NA,NA
33957442,NA,117,oxaliplatin,3,85,mg/m2,NA,NA,NA
33957442,NA,117,5-fluorouracil,3,2400,mg/m2,NA,NA,NA
33957442,NA,117,leucovorin,3,400,mg/m2,NA,NA,NA
33957442,NA,117,irinotecan,4,55,mg/m2,NA,NA,NA
33957442,NA,117,oxaliplatin,4,70,mg/m2,NA,NA,NA
33957442,NA,117,oxaliplatin,4,70,mg/m2,NA,NA,NA
33957442,NA,117,5-fluorouracil,4,2400,mg/m2,NA,NA,NA
33957442,NA,117,leucovorin,4,400,mg/m2,NA,NA,NA
27979915,NCT01172964,118,cd-nscs,1,1X10^7,NA,NA,NA,NA
27979915,NCT01172964,118,5-fc,1,75,mg/kg,NA,every 6 hours for 7 days.,NA
27979915,NCT01172964,118,cd-nscs,2,1X10^7,NA,NA,NA,NA
27979915,NCT01172964,118,5-fc,2,150,mg/kg,NA,every 6 hours for 7 days.,NA
27979915,NCT01172964,118,cd-nscs,3,5X10^7,NA,NA,NA,NA
27979915,NCT01172964,118,5-fc,3,150,mg/kg,NA,every 6 hours for 7 days.,NA
28058527,NA,119,oxaliplatin,1,50,mg/m2,NA,NA,NA
28058527,NA,119,oxaliplatin,1,50,mg/m2,NA,NA,NA
28058527,NA,119,5-fluorouracil,1,200,mg/m2,NA,NA,200 mg/m2 bolus and 2400 mg/m2/46-h continuous infusion
28058527,NA,119,l-leucovorin,1,200,mg/m2,NA,NA,NA
28058527,NA,119,oxaliplatin,2,100,mg/m2,NA,NA,NA
28058527,NA,119,oxaliplatin,2,100,mg/m2,NA,NA,NA
28058527,NA,119,5-fluorouracil,2,200,mg/m2,NA,NA,200 mg/m2 bolus and 2400 mg/m2/46-h continuous infusion
28058527,NA,119,l-leucovorin,2,200,mg/m2,NA,NA,NA
32877909,NA,120,nab-paclitaxel,1,50,mg/m2,NA,on days 1 and 8,NA
32877909,NA,120,s-1,1,80,mg/m2,NA,for 2 weeks,NA
32877909,NA,120,oxaliplatin,1,100,mg/m2,NA,on day 1,NA
32877909,NA,120,oxaliplatin,1,100,mg/m2,NA,on day 1,NA
32877909,NA,120,nab-paclitaxel,2,80,mg/m2,NA,on days 1 and 8,NA
32877909,NA,120,s-1,2,80,mg/m2,NA,for 2 weeks,NA
32877909,NA,120,oxaliplatin,2,100,mg/m2,NA,on day 1,NA
32877909,NA,120,oxaliplatin,2,100,mg/m2,NA,on day 1,NA
27155613,UMIN000006396,121,s-1,1,80,mg/m2,NA,day 1 to day 14 of a 3-week cycle,NA
27155613,UMIN000006396,121,oxaliplatin,1,100,mg/m2,NA,day 1 to day 14 of a 3-week cycle,NA
27155613,UMIN000006396,121,oxaliplatin,1,100,mg/m2,NA,day 1 to day 14 of a 3-week cycle,NA
27155613,UMIN000006396,121,s-1,2,80,mg/m2,NA,day 1 to day 14 of a 3-week cycle,NA
27155613,UMIN000006396,121,oxaliplatin,2,130,mg/m2,NA,day 1 to day 14 of a 3-week cycle,NA
27155613,UMIN000006396,121,oxaliplatin,2,130,mg/m2,NA,day 1 to day 14 of a 3-week cycle,NA
27155613,UMIN000006396,121,s-1,0,65,mg/m2,NA,day 1 to day 14 of a 3-week cycle,NA
27155613,UMIN000006396,121,oxaliplatin,0,100,mg/m2,NA,day 1 to day 14 of a 3-week cycle,NA
27155613,UMIN000006396,121,oxaliplatin,0,100,mg/m2,NA,day 1 to day 14 of a 3-week cycle,NA
27745984,NCT00188266,122,cisplatin,1,0,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,cisplatin,1,0,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,5-fluorouracil,1,200,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,cisplatin,2,20,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,cisplatin,2,20,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,5-fluorouracil,2,200,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,cisplatin,3,30,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,cisplatin,3,30,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,5-fluorouracil,3,200,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,cisplatin,4,40,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,cisplatin,4,40,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,5-fluorouracil,4,200,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,cisplatin,5,40,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,cisplatin,5,40,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
27745984,NCT00188266,122,5-fluorouracil,5,200,mg/m2,NA,"during weeks 1, 3, 5, and 7,",NA
32642753,UMIN000012135,123,s-1,1,40,mg/m2,2,from days 1 to 14 and 22 to 35.,NA
32642753,UMIN000012135,123,carbon-ion radiotherapy,1,70.4,Gy,NA,5 days a week,NA
32642753,UMIN000012135,123,s-1,2,60,mg/m2,2,from days 1 to 14 and 22 to 35.,NA
32642753,UMIN000012135,123,carbon-ion radiotherapy,2,70.4,Gy,NA,5 days a week,NA
32642753,UMIN000012135,123,s-1,3,80,mg/m2,2,from days 1 to 14 and 22 to 35.,NA
32642753,UMIN000012135,123,carbon-ion radiotherapy,3,70.4,Gy,NA,5 days a week,NA
30191522,NCT02319018,124,alisertib,1,10,mg,2,twice daily (Days 1–3),NA
30191522,NCT02319018,124,leucovorin,1,400,mg/m2,NA,NA,NA
30191522,NCT02319018,124,oxaliplatin,1,85,mg/m2,NA,on Day 2,NA
30191522,NCT02319018,124,oxaliplatin,1,85,mg/m2,NA,on Day 2,NA
30191522,NCT02319018,124,5-fu,1,2400,mg/m2,NA,Days2–4 in 14-day cycles,NA
30191522,NCT02319018,124,alisertib,2,20,mg,2,twice daily (Days 1–3),NA
30191522,NCT02319018,124,leucovorin,2,400,mg/m2,NA,NA,NA
30191522,NCT02319018,124,oxaliplatin,2,85,mg/m2,NA,on Day 2,NA
30191522,NCT02319018,124,oxaliplatin,2,85,mg/m2,NA,on Day 2,NA
30191522,NCT02319018,124,5-fu,2,2400,mg/m2,NA,Days2–4 in 14-day cycles,NA
30191522,NCT02319018,124,alisertib,3,30,mg,2,twice daily (Days 1–3),NA
30191522,NCT02319018,124,leucovorin,3,400,mg/m2,NA,NA,NA
30191522,NCT02319018,124,oxaliplatin,3,85,mg/m2,NA,on Day 2,NA
30191522,NCT02319018,124,oxaliplatin,3,85,mg/m2,NA,on Day 2,NA
30191522,NCT02319018,124,5-fu,3,2400,mg/m2,NA,Days2–4 in 14-day cycles,NA
30191522,NCT02319018,124,alisertib,4,40,mg,2,twice daily (Days 1–3),NA
30191522,NCT02319018,124,leucovorin,4,400,mg/m2,NA,NA,NA
30191522,NCT02319018,124,oxaliplatin,4,85,mg/m2,NA,on Day 2,NA
30191522,NCT02319018,124,oxaliplatin,4,85,mg/m2,NA,on Day 2,NA
30191522,NCT02319018,124,5-fu,4,2400,mg/m2,NA,Days2–4 in 14-day cycles,NA
30191522,NCT02319018,124,alisertib,5,50,mg,2,twice daily (Days 1–3),NA
30191522,NCT02319018,124,leucovorin,5,400,mg/m2,NA,NA,NA
30191522,NCT02319018,124,oxaliplatin,5,85,mg/m2,NA,on Day 2,NA
30191522,NCT02319018,124,oxaliplatin,5,85,mg/m2,NA,on Day 2,NA
30191522,NCT02319018,124,5-fu,5,2400,mg/m2,NA,Days2–4 in 14-day cycles,NA
26597443,NCT01621217.,125,cetuximab,-1,400,mg/m2,NA,NA,250mg/m2 weekily
26597443,NCT01621217.,125,5-fluorouracil,-1,800,mg/m2,NA,NA,NA
26597443,NCT01621217.,125,mitomycin c,-1,6,mg/m2,NA,NA,NA
26597443,NCT01621217.,125,cetuximab,0,400,mg/m2,NA,NA,250mg/m2 weekily
26597443,NCT01621217.,125,5-fluorouracil,0,800,mg/m2,NA,NA,NA
26597443,NCT01621217.,125,mitomycin c,0,8,mg/m2,NA,NA,NA
26597443,NCT01621217.,125,cetuximab,1,400,mg/m2,NA,NA,250mg/m2 weekily
26597443,NCT01621217.,125,5-fluorouracil,1,1000,mg/m2,NA,NA,NA
26597443,NCT01621217.,125,mitomycin c,1,8,mg/m2,NA,NA,NA
26597443,NCT01621217.,125,cetuximab,2,400,mg/m2,NA,NA,250mg/m2 weekily
26597443,NCT01621217.,125,5-fluorouracil,2,1000,mg/m2,NA,NA,NA
26597443,NCT01621217.,125,mitomycin c,2,10,mg/m2,NA,NA,NA
25989270,NA,126,pimasertib,1,45,mg,NA,a 5-day on/2-day off schedule continuously during the cycle,NA
25989270,NA,126,folfiri,1,NA,NA,NA,days 1 and 15 of each cycle.,"irinotecan (180 mg m - 2) and FA (l-leucovorin/FA 200 mg m - 2 or DL-leucovorin 400 mg m - 2, 90-min infusion), followed by 5-FU (400 mg m 2 2 bolus then 2400 mg m -2 46-h infusion)."
25989270,NA,126,pimasertib,2,60,mg,NA,a 5-day on/2-day off schedule continuously during the cycle,NA
25989270,NA,126,folfiri,2,NA,NA,NA,days 1 and 15 of each cycle.,"irinotecan (180 mg m - 2) and FA (l-leucovorin/FA 200 mg m - 2 or DL-leucovorin 400 mg m - 2, 90-min infusion), followed by 5-FU (400 mg m 2 2 bolus then 2400 mg m -2 46-h infusion)."
26025485,NA,127,s-1,1,40,mg/m2,2,from day 1 to 5 per week,NA
26025485,NA,127,postoperative radiotherapy,1,NA,NA,NA,NA,NA
26025485,NA,127,s-1,2,50,mg/m2,2,from day 1 to 5 per week,NA
26025485,NA,127,postoperative radiotherapy,2,NA,NA,NA,NA,NA
26025485,NA,127,s-1,3,60,mg/m2,2,from day 1 to 5 per week,NA
26025485,NA,127,postoperative radiotherapy,3,NA,NA,NA,NA,NA
26025485,NA,127,s-1,4,70,mg/m2,2,from day 1 to 5 per week,NA
26025485,NA,127,postoperative radiotherapy,4,NA,NA,NA,NA,NA
26025485,NA,127,s-1,5,80,mg/m2,2,from day 1 to 5 per week,NA
26025485,NA,127,postoperative radiotherapy,5,NA,NA,NA,NA,NA
26861740,NCT01376453,128,5-fu,1,225,mg/m2/24 h,NA,NA,NA
26861740,NCT01376453,128,sorafenib,1,200,mg,1,qd,NA
26861740,NCT01376453,128,radiation,1,50.4,Gy,NA,day 1–5,NA
26861740,NCT01376453,128,5-fu,2,225,mg/m2/24 h,NA,NA,NA
26861740,NCT01376453,128,sorafenib,2,200,mg,2,NA,NA
26861740,NCT01376453,128,radiation,2,50.4,Gy,NA,day 1–5,NA
29995287,"apicCTI-152,864",129,resminostat,1,200,mg,qd,on Days 1 to 14.,NA
29995287,"apicCTI-152,864",129,resminostat,2,200,mg,qd,on Days 1 to 14.,NA
29995287,"apicCTI-152,864",129,s-1,2,80-120,mg,bid,on Days 1 to 14.,NA
29995287,"apicCTI-152,864",129,resminostat,3,200,mg,qd,on Days 1 to 5 and Days 8 to 12: 5 days on/2 days off,NA
29995287,"apicCTI-152,864",129,s-1,3,80-120,mg,bid,on Days 1 to 14.,NA
30121935,NA,130,s-1,1,80,mg/m2,2,days 1–14 every 3 weeks,NA
30121935,NA,130,paclitaxel,1,60,mg/m2,NA,on day 1 and 8,NA
30121935,NA,130,s-1,2,80,mg/m2,2,days 1–14 every 3 weeks,NA
30121935,NA,130,paclitaxel,2,70,mg/m2,NA,on day 1 and 8,NA
30121935,NA,130,s-1,3,80,mg/m2,2,days 1–14 every 3 weeks,NA
30121935,NA,130,paclitaxel,3,80,mg/m2,NA,on day 1 and 8,NA
30121935,NA,130,paclitaxel,1,90,mg/m2,NA,on day 1 and 8,NA
26163340,JapicCTI-132099,131,tas-102,0,40,mg/m2,2,"for 5 days a week with 2 days rest for 2 weeks, followed by a 14-day rest",NA
26163340,JapicCTI-132099,131,irinotecan,0,150,mg/m2,NA,on Days 1 and 15 of a 28-day schedule,NA
26163340,JapicCTI-132099,131,tas-102,1,50,mg/m2,2,"for 5 days a week with 2 days rest for 2 weeks, followed by a 14-day rest",NA
26163340,JapicCTI-132099,131,irinotecan,1,150,mg/m2,NA,on Days 1 and 15 of a 28-day schedule,NA
26163340,JapicCTI-132099,131,tas-102,2,60,mg/m2,2,"for 5 days a week with 2 days rest for 2 weeks, followed by a 14-day rest",NA
26163340,JapicCTI-132099,131,irinotecan,2,150,mg/m2,NA,on Days 1 and 15 of a 28-day schedule,NA
26163340,JapicCTI-132099,131,tas-102,3,70,mg/m2,2,"for 5 days a week with 2 days rest for 2 weeks, followed by a 14-day rest",NA
26163340,JapicCTI-132099,131,irinotecan,3,150,mg/m2,NA,on Days 1 and 15 of a 28-day schedule,NA
8120556,NA,132,fludarabine,0,20,mg/m2,NA,for 2 consecutive days,NA
8120556,NA,132,mitoxantrone,0,8,mg/m2,NA,NA,NA
8120556,NA,132,dexamethasone,0,20,mg,NA,for 5 consecutive days,NA
8120556,NA,132,fludarabine,1,25,mg/m2,NA,for 2 consecutive days,NA
8120556,NA,132,mitoxantrone,1,8,mg/m2,NA,NA,NA
8120556,NA,132,dexamethasone,1,20,mg,NA,for 5 consecutive days,NA
8120556,NA,132,fludarabine,2,20,mg/m2,NA,for 3 consecutive days,NA
8120556,NA,132,mitoxantrone,2,8,mg/m2,NA,NA,NA
8120556,NA,132,dexamethasone,2,20,mg,NA,for 5 consecutive days,NA
8120556,NA,132,fludarabine,3,20,mg/m2,NA,for 3 consecutive days,NA
8120556,NA,132,mitoxantrone,3,10,mg/m2,NA,NA,NA
8120556,NA,132,dexamethasone,3,20,mg,NA,for 5 consecutive days,NA
8120556,NA,132,fludarabine,4,25,mg/m2,NA,for 3 consecutive days,NA
8120556,NA,132,mitoxantrone,4,10,mg/m2,NA,NA,NA
8120556,NA,132,dexamethasone,4,20,mg,NA,for 5 consecutive days,NA
8120556,NA,132,fludarabine,5,25,mg/m2,NA,for 3 consecutive days,NA
8120556,NA,132,mitoxantrone,5,12,mg/m2,NA,NA,NA
8120556,NA,132,dexamethasone,5,20,mg,NA,for 5 consecutive days,NA
27919976,UMIN 000016377,133,nab-paclitaxel,0,180,mg/m2,NA,on day 1,NA
27919976,UMIN 000016377,133,s-1,0,65,mg/m2,NA,"on days 1-14,",NA
27919976,UMIN 000016377,133,nab-paclitaxel,1,220,mg/m2,NA,on day 1,NA
27919976,UMIN 000016377,133,s-1,1,65,mg/m2,NA,"on days 1-14,",NA
27919976,UMIN 000016377,133,nab-paclitaxel,2,260,mg/m2,NA,on day 1,NA
27919976,UMIN 000016377,133,s-1,2,65,mg/m2,NA,"on days 1-14,",NA
27919976,UMIN 000016377,133,nab-paclitaxel,3,260,mg/m2,NA,on day 1,NA
27919976,UMIN 000016377,133,s-1,3,80,mg/m2,NA,"on days 1-14,",NA
26019463,NA,134,gemcitabine,-1,800,mg/m2,NA,days 1 and 15,NA
26019463,NA,134,cisplatin,-1,20,mg/m2,NA,days 1 and 15,NA
26019463,NA,134,cisplatin,-1,20,mg/m2,NA,days 1 and 15,NA
26019463,NA,134,s-1,-1,60,mg/m2,2,"days 1 to 7 and days 15 to 21, every 4 wk.",NA
26019463,NA,134,gemcitabine,0,800,mg/m2,NA,days 1 and 15,NA
26019463,NA,134,cisplatin,0,25,mg/m2,NA,days 1 and 15,NA
26019463,NA,134,cisplatin,0,25,mg/m2,NA,days 1 and 15,NA
26019463,NA,134,s-1,0,60,mg/m2,2,"days 1 to 7 and days 15 to 21, every 4 wk.",NA
26019463,NA,134,gemcitabine,1,1000,mg/m2,NA,days 1 and 15,NA
26019463,NA,134,cisplatin,1,25,mg/m2,NA,days 1 and 15,NA
26019463,NA,134,cisplatin,1,25,mg/m2,NA,days 1 and 15,NA
26019463,NA,134,s-1,1,60,mg/m2,2,"days 1 to 7 and days 15 to 21, every 4 wk.",NA
26019463,NA,134,gemcitabine,2,1000,mg/m2,NA,days 1 and 15,NA
26019463,NA,134,cisplatin,2,25,mg/m2,NA,days 1 and 15,NA
26019463,NA,134,cisplatin,2,25,mg/m2,NA,days 1 and 15,NA
26019463,NA,134,s-1,2,80,mg/m2,2,"days 1 to 7 and days 15 to 21, every 4 wk.",NA
26275531,NA,135,pasireotide,1,40,mg,NA,28 days,NA
26275531,NA,135,folfiri,1,NA,NA,NA,on days 1 and 15 of of 28day cycle,"onsisting of irinotecan 180 mg/m2 IVover 90 min, leucovorin 400 mg/m2 IVover 2 h, 5-fluorouracil 400 mg/m2 bolus followed by 5-fluorouracil 2400 mg/m2 over 46 h"
26275531,NA,135,pasireotide,2,60,mg,NA,28 days,NA
26275531,NA,135,folfiri,2,NA,NA,NA,on days 1 and 15 of of 28day cycle,"onsisting of irinotecan 180 mg/m2 IVover 90 min, leucovorin 400 mg/m2 IVover 2 h, 5-fluorouracil 400 mg/m2 bolus followed by 5-fluorouracil 2400 mg/m2 over 46 h"
26275531,NA,135,pasireotide,3,80,mg,NA,28 days,NA
26275531,NA,135,folfiri,3,NA,NA,NA,on days 1 and 15 of of 28day cycle,"onsisting of irinotecan 180 mg/m2 IVover 90 min, leucovorin 400 mg/m2 IVover 2 h, 5-fluorouracil 400 mg/m2 bolus followed by 5-fluorouracil 2400 mg/m2 over 46 h"
26275531,NA,135,pasireotide,4,100,mg,NA,28 days,NA
